País,Provincia,Partido,Localidad,Ubicación,Link Indec,Otros,"0,256 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,35 Mbps,36 Mbps,40 Mbps,41 Mbps,45 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,59 Mbps,60 Mbps,61 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,80 Mbps,85 Mbps,90 Mbps,95 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,130 Mbps,140 Mbps,150 Mbps,155 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,350 Mbps,400 Mbps,450 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,680 Mbps,700 Mbps,800 Mbps,850 Mbps,900 Mbps,999 Mbps,1000 Mbps,1024 Mbps,4000 Mbps,10000 Mbps,combinado
Argentina,BUENOS AIRES,Almirante Brown,Malvinas Argentinas,"Argentina,BUENOS AIRES,Almirante Brown,Malvinas Argentinas",6028010,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,172,0,0,0,0,4,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,364,0,0,0,4933
Argentina,BUENOS AIRES,Almirante Brown,Ministro Rivadavia,"Argentina,BUENOS AIRES,Almirante Brown,Ministro Rivadavia",6028010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,202,0,0,0,0,4,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,241,0,0,0,7762
Argentina,BUENOS AIRES,Almirante Brown,Rafael Calzada,"Argentina,BUENOS AIRES,Almirante Brown,Rafael Calzada",6028010,1,0,3,0,10,28,0,0,0,0,97,0,18,339,0,9,52,0,0,0,3,0,408,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9967,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,464,0,0,0,0,14,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,666,0,0,0,21470
Argentina,BUENOS AIRES,Almirante Brown,San Francisco Solano,"Argentina,BUENOS AIRES,Almirante Brown,San Francisco Solano",6028010,1,0,1,0,4,9,0,0,0,0,40,0,21,0,0,1,88,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,178,0,0,0,0,1,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,343,0,0,0,7821
Argentina,BUENOS AIRES,Almirante Brown,San Jose,"Argentina,BUENOS AIRES,Almirante Brown,San Jose",6028010,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,438,0,0,0,0,11,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,622,0,0,0,9025
Argentina,BUENOS AIRES,AMBA,Otros,"Argentina,BUENOS AIRES,AMBA,Otros",Sin Datos,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Argentina,BUENOS AIRES,Arrecifes,Arrecifes,"Argentina,BUENOS AIRES,Arrecifes,Arrecifes",6077010,159,0,1,0,6,137,0,275,0,0,546,0,165,292,0,0,95,0,0,0,285,0,10,0,0,0,0,0,0,0,451,0,0,0,4483,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10435
Argentina,BUENOS AIRES,Arrecifes,Todd,"Argentina,BUENOS AIRES,Arrecifes,Todd",6077020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
Argentina,BUENOS AIRES,Arrecifes,Viña,"Argentina,BUENOS AIRES,Arrecifes,Viña",6077030,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
Argentina,BUENOS AIRES,Avellaneda,Avellaneda,"Argentina,BUENOS AIRES,Avellaneda,Avellaneda",6035010,34,0,8,5,43,41,0,1,0,0,27,0,288,0,0,12,24,0,0,0,397,0,211,0,0,0,0,0,0,0,817,0,0,0,22,0,0,0,0,0,1,0,0,0,0,2948,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,86,0,0,0,0,6,0,0,0,0,0,3502,0,0,0,0,0,0,0,0,0,801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,553,0,0,0,78,0,0,0,0,0,0,284,0,0,0,16716
Argentina,BUENOS AIRES,Avellaneda,Crucesita,"Argentina,BUENOS AIRES,Avellaneda,Crucesita",6035010,0,0,0,0,1,1,0,0,0,0,1,0,6,0,0,5,1,0,0,0,3,0,93,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,86,0,0,0,0,6,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,0,0,0,0,0,0,0,312,0,0,0,65,0,0,0,0,0,0,217,0,0,0,7889
Argentina,BUENOS AIRES,Avellaneda,Dock Sud,"Argentina,BUENOS AIRES,Avellaneda,Dock Sud",6035010,3,0,1,0,5,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,38,0,0,0,32,0,0,0,0,0,0,40,0,0,0,2588
Argentina,BUENOS AIRES,Avellaneda,Gerli,"Argentina,BUENOS AIRES,Avellaneda,Gerli",6035010,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3531,0,0,0,0,0,169,0,0,0,0,7,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,0,0,0,320,0,0,0,73,0,0,0,0,0,0,258,0,0,0,10603
Argentina,BUENOS AIRES,Avellaneda,Pineyro,"Argentina,BUENOS AIRES,Avellaneda,Pineyro",6035010,1,0,4,0,2,5,0,1,0,0,0,0,4,0,0,6,0,0,0,0,2,0,186,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1997,0,0,0,0,0,134,0,0,0,0,7,0,0,0,0,0,1909,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,0,0,0,0,0,0,0,318,0,0,0,60,0,0,0,0,0,2,270,0,0,0,8392
Argentina,BUENOS AIRES,Avellaneda,Sarandí,"Argentina,BUENOS AIRES,Avellaneda,Sarandí",6035010,3,0,12,1,35,5,0,2,0,0,1,0,215,0,0,14,0,0,0,0,128,0,260,0,0,0,0,0,0,0,1605,0,0,0,35,0,0,0,0,0,5,0,0,0,0,3394,0,0,0,0,0,0,0,0,0,6520,0,0,0,0,0,217,0,0,0,0,5,0,0,0,0,0,4481,0,0,0,0,0,0,0,0,0,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,0,0,0,0,0,0,0,538,0,0,0,139,0,0,0,0,0,0,436,0,0,0,24142
Argentina,BUENOS AIRES,Avellaneda,Villa Domínico,"Argentina,BUENOS AIRES,Avellaneda,Villa Domínico",6035010,2,0,5,0,8,9,0,1,0,0,5,0,2,0,0,6,8,0,10,0,468,0,342,0,0,0,0,0,0,0,9,0,0,0,36,0,0,0,0,0,1,0,0,0,0,15,0,0,4,0,8,0,0,0,0,5503,0,0,0,0,0,254,0,0,0,0,9,0,0,0,0,0,3149,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758,0,0,0,0,0,0,0,513,0,0,0,104,0,0,0,0,0,0,672,0,0,0,16623
Argentina,BUENOS AIRES,Avellaneda,Wilde,"Argentina,BUENOS AIRES,Avellaneda,Wilde",6035010,3,0,5,0,32,6,0,0,0,0,1,0,116,0,0,7,7,0,0,0,261,0,375,0,0,0,0,0,0,0,1685,0,0,0,61,0,0,0,0,0,5,0,0,0,0,3079,0,0,2,0,1,0,0,0,0,7974,0,0,0,0,0,322,0,0,0,0,18,0,0,0,0,0,4995,0,0,0,0,0,0,0,0,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,761,0,0,0,145,0,0,0,0,0,0,573,0,0,0,28347
Argentina,BUENOS AIRES,Ayacucho,Ayacucho,"Argentina,BUENOS AIRES,Ayacucho,Ayacucho",6042010,0,0,0,0,7,119,0,0,0,0,0,0,109,0,0,0,23,0,0,0,752,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215
Argentina,BUENOS AIRES,Ayacucho,La Constancia,"Argentina,BUENOS AIRES,Ayacucho,La Constancia",6042020,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Argentina,BUENOS AIRES,Ayacucho,Solanet,"Argentina,BUENOS AIRES,Ayacucho,Solanet",6042030,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Argentina,BUENOS AIRES,Ayacucho,Udaquiola,"Argentina,BUENOS AIRES,Ayacucho,Udaquiola",6042040,0,0,0,1,0,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Argentina,BUENOS AIRES,Azul,Azul,"Argentina,BUENOS AIRES,Azul,Azul",6049020,14,0,9,0,55,171,0,819,0,0,0,0,754,0,0,121,2,0,0,0,951,0,130,0,0,0,0,0,0,0,683,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,1234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5359,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,28,0,0,0,18687
Argentina,BUENOS AIRES,Azul,Cacharí,"Argentina,BUENOS AIRES,Azul,Cacharí",6049030,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,56,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
Argentina,BUENOS AIRES,Azul,Chillar,"Argentina,BUENOS AIRES,Azul,Chillar",6049040,0,0,0,1,0,0,0,8,0,0,0,0,0,545,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562
Argentina,BUENOS AIRES,Bahía Blanca,Bahía Blanca,"Argentina,BUENOS AIRES,Bahía Blanca,Bahía Blanca",6056010,33,2,19,1,184,152,0,83,0,0,323,0,1714,200,0,362,427,0,7,0,2856,1,423,0,0,3,96,0,2,3,1263,3,2,0,27,0,1,0,0,0,75,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0,0,59694,0,0,0,0,0,0,0,0,0,25352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25197,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,147,0,0,0,125477
Argentina,BUENOS AIRES,Bahía Blanca,Cabildo,"Argentina,BUENOS AIRES,Bahía Blanca,Cabildo",6056020,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Argentina,BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),"Argentina,BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri)",6056030,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,11,0,0,0,48,0,3,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2057
Argentina,BUENOS AIRES,Bahía Blanca,Ingeniero White,"Argentina,BUENOS AIRES,Bahía Blanca,Ingeniero White",6056020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Argentina,BUENOS AIRES,Balcarce,Balcarce,"Argentina,BUENOS AIRES,Balcarce,Balcarce",6063010,9,0,0,0,24,0,0,98,0,0,0,0,310,0,0,0,327,0,0,0,795,0,253,0,0,0,1,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,28,0,0,0,14351
Argentina,BUENOS AIRES,Balcarce,Los Pinos,"Argentina,BUENOS AIRES,Balcarce,Los Pinos",6063020,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Argentina,BUENOS AIRES,Balcarce,Napaleofú,"Argentina,BUENOS AIRES,Balcarce,Napaleofú",6063030,0,0,0,0,0,38,0,0,0,0,23,0,0,0,0,0,56,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
Argentina,BUENOS AIRES,Balcarce,Ramos Otero,"Argentina,BUENOS AIRES,Balcarce,Ramos Otero",6063040,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Argentina,BUENOS AIRES,Balcarce,San Agustín,"Argentina,BUENOS AIRES,Balcarce,San Agustín",6063050,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Argentina,BUENOS AIRES,Balcarce,Villa Laguna La Brava,"Argentina,BUENOS AIRES,Balcarce,Villa Laguna La Brava",6063060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,1,0,15,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Argentina,BUENOS AIRES,Baradero,Baradero,"Argentina,BUENOS AIRES,Baradero,Baradero",6070010,1,0,1,0,0,35,0,0,0,0,924,0,0,1,0,1,345,0,0,0,1,0,482,0,0,0,0,0,0,0,47,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3006,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9410
Argentina,BUENOS AIRES,Baradero,Irineo Portela,"Argentina,BUENOS AIRES,Baradero,Irineo Portela",6070020,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
Argentina,BUENOS AIRES,Baradero,Santa Coloma,"Argentina,BUENOS AIRES,Baradero,Santa Coloma",6070030,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Argentina,BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),"Argentina,BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina)",6070040,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,55,0,0,0,0,0,123,0,0,0,14,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
Argentina,BUENOS AIRES,Benito Juárez,Barker,"Argentina,BUENOS AIRES,Benito Juárez,Barker",6084010,1,0,1,0,0,20,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Argentina,BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),"Argentina,BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez)",6084020,4,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,428,0,59,0,0,0,1,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498
Argentina,BUENOS AIRES,Benito Juárez,López,"Argentina,BUENOS AIRES,Benito Juárez,López",6084030,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Argentina,BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),"Argentina,BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat)",6084050,0,0,1,0,0,50,0,43,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
