País,Provincia,Partido,Localidad,Unnamed: 4,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Argentina,LA RIOJA,Coronel Felipe Varela,Aicuña,"Argentina,LA RIOJA,Coronel Felipe Varela,Aicuña",46028010,0,0,0,0,0,0,0,47,47
Argentina,LA RIOJA,Coronel Felipe Varela,Los Palacios,"Argentina,LA RIOJA,Coronel Felipe Varela,Los Palacios",46028030,0,0,0,0,0,0,0,107,107
Argentina,LA RIOJA,Coronel Felipe Varela,Pagancillo,"Argentina,LA RIOJA,Coronel Felipe Varela,Pagancillo",46028040,0,0,0,1,0,0,0,126,127
Argentina,LA RIOJA,Famatina,Famatina,"Argentina,LA RIOJA,Famatina,Famatina",46049070,0,202,0,2,0,0,0,5,209
Argentina,LA RIOJA,Famatina,Angulos,"Argentina,LA RIOJA,Famatina,Angulos",46049020,0,0,0,0,0,0,0,6,6
Argentina,LA RIOJA,Famatina,Campanas,"Argentina,LA RIOJA,Famatina,Campanas",46049050,0,0,0,1,0,0,0,161,162
Argentina,LA RIOJA,Famatina,Chañarmuyo,"Argentina,LA RIOJA,Famatina,Chañarmuyo",46049060,0,0,0,0,0,0,0,29,29
Argentina,LA RIOJA,Famatina,La Cuadra,"Argentina,LA RIOJA,Famatina,La Cuadra",46049080,0,0,0,0,0,0,0,22,22
Argentina,LA RIOJA,Famatina,Pituil,"Argentina,LA RIOJA,Famatina,Pituil",46049090,0,0,0,0,0,0,0,153,153
Argentina,LA RIOJA,Famatina,Santa Cruz,"Argentina,LA RIOJA,Famatina,Santa Cruz",46049110,0,0,0,0,0,0,0,22,22
Argentina,LA RIOJA,General Angel V. Peñaloza,Tama,"Argentina,LA RIOJA,General Angel V. Peñaloza,Tama",46056020,6,0,0,1,0,0,0,149,156
Argentina,LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,"Argentina,LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos",46056010,0,0,0,1,0,0,0,93,94
Argentina,LA RIOJA,General Belgrano,Chañar,"Argentina,LA RIOJA,General Belgrano,Chañar",46063020,5,0,0,1,0,0,0,90,96
Argentina,LA RIOJA,General Belgrano,Loma Blanca,"Argentina,LA RIOJA,General Belgrano,Loma Blanca",46063030,0,0,0,0,0,2,0,0,2
Argentina,LA RIOJA,General Belgrano,Olta,"Argentina,LA RIOJA,General Belgrano,Olta",46063040,0,1069,0,1,0,1,0,6,1077
Argentina,LA RIOJA,General Belgrano,Castro Barros,"Argentina,LA RIOJA,General Belgrano,Castro Barros",46063010,0,0,0,0,0,0,0,1,1
Argentina,LA RIOJA,General Ocampo,Santa Rita de Catuna,"Argentina,LA RIOJA,General Ocampo,Santa Rita de Catuna",46084050,0,299,0,0,0,1,0,0,300
Argentina,LA RIOJA,General Ocampo,Ambil,"Argentina,LA RIOJA,General Ocampo,Ambil",46084010,0,0,0,0,0,0,0,34,34
Argentina,LA RIOJA,General Ocampo,Milagro,"Argentina,LA RIOJA,General Ocampo,Milagro",46084030,0,813,0,1,0,0,0,0,814
Argentina,LA RIOJA,General San Martín,Ulapes,"Argentina,LA RIOJA,General San Martín,Ulapes",46091010,0,691,0,2,0,0,0,1,694
Argentina,LA RIOJA,Independencia,Amaná,"Argentina,LA RIOJA,Independencia,Amaná",46105010,1,0,0,0,0,0,0,1,2
Argentina,LA RIOJA,Independencia,OTROS,"Argentina,LA RIOJA,Independencia,OTROS",Sin Datos,0,0,0,0,0,1,0,0,1
Argentina,LA RIOJA,Independencia,Patquía,"Argentina,LA RIOJA,Independencia,Patquía",46105020,16,0,0,1,0,0,0,279,296
Argentina,LA RIOJA,Rosario Vera Peñaloza,Chepes,"Argentina,LA RIOJA,Rosario Vera Peñaloza,Chepes",46112010,1,2312,0,3,0,1,0,373,2690
Argentina,LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,"Argentina,LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello",46112020,0,0,0,0,0,0,0,116,116
Argentina,LA RIOJA,Sanagasta,Villa Sanagasta,"Argentina,LA RIOJA,Sanagasta,Villa Sanagasta",46126010,0,543,0,5,0,1,0,5,554
Argentina,LA RIOJA,San Blas de los Sauces,Los Robles,"Argentina,LA RIOJA,San Blas de los Sauces,Los Robles",46119010,0,1,0,3,0,1,0,102,107
Argentina,LA RIOJA,San Blas de los Sauces,Alpasinche,"Argentina,LA RIOJA,San Blas de los Sauces,Alpasinche",46119010,0,0,0,2,0,0,0,49,51
Argentina,LA RIOJA,San Blas de los Sauces,Salicas - San Blas,"Argentina,LA RIOJA,San Blas de los Sauces,Salicas - San Blas",46119010,0,0,0,0,0,0,0,156,156
Argentina,LA RIOJA,San Blas de los Sauces,Andolucas,"Argentina,LA RIOJA,San Blas de los Sauces,Andolucas",46119010,0,0,0,0,0,0,0,16,16
Argentina,LA RIOJA,San Blas de los Sauces,Chaupihuasi,"Argentina,LA RIOJA,San Blas de los Sauces,Chaupihuasi",46119010,0,0,0,0,0,0,0,16,16
Argentina,LA RIOJA,San Blas de los Sauces,Cuipan,"Argentina,LA RIOJA,San Blas de los Sauces,Cuipan",46119010,0,0,0,0,0,0,0,50,50
Argentina,LA RIOJA,San Blas de los Sauces,Las Talas,"Argentina,LA RIOJA,San Blas de los Sauces,Las Talas",46119010,0,1,0,0,0,0,0,42,43
Argentina,LA RIOJA,San Blas de los Sauces,San Blas,"Argentina,LA RIOJA,San Blas de los Sauces,San Blas",46119010,0,0,0,0,0,0,0,48,48
Argentina,LA RIOJA,San Blas de los Sauces,Shaqui,"Argentina,LA RIOJA,San Blas de los Sauces,Shaqui",46119010,0,0,0,1,0,0,0,73,74
Argentina,LA RIOJA,San Blas de los Sauces,Suriyaco,"Argentina,LA RIOJA,San Blas de los Sauces,Suriyaco",46119010,0,0,0,0,0,0,0,2,2
Argentina,LA RIOJA,San Blas de los Sauces,Tuyubil,"Argentina,LA RIOJA,San Blas de los Sauces,Tuyubil",46119010,0,0,0,0,0,0,0,2,2
Argentina,LA RIOJA,General Juan F. Quiroga,San Antonio,"Argentina,LA RIOJA,General Juan F. Quiroga,San Antonio",46070040,0,0,0,0,0,0,0,33,33
Argentina,LA RIOJA,General Juan F. Quiroga,Malanzán,"Argentina,LA RIOJA,General Juan F. Quiroga,Malanzán",46070010,0,0,0,1,0,0,0,347,348
Argentina,LA RIOJA,General Juan F. Quiroga,Nácate,"Argentina,LA RIOJA,General Juan F. Quiroga,Nácate",46070020,0,0,0,0,0,0,0,78,78
Argentina,LA RIOJA,General Juan F. Quiroga,Portezuelo,"Argentina,LA RIOJA,General Juan F. Quiroga,Portezuelo",46070030,0,0,0,1,0,0,0,227,228
Argentina,LA RIOJA,General Lamadrid,Villa Castelli,"Argentina,LA RIOJA,General Lamadrid,Villa Castelli",46077010,0,0,0,1,0,0,0,255,256
Argentina,LA RIOJA,Vinchina,Jagüé,"Argentina,LA RIOJA,Vinchina,Jagüé",46098010,0,0,0,0,0,0,0,2,2
Argentina,LA RIOJA,Vinchina,Villa San José de Vinchina,"Argentina,LA RIOJA,Vinchina,Villa San José de Vinchina",46098020,0,0,0,2,0,0,0,431,433
Argentina,MENDOZA,Capital,Mendoza,"Argentina,MENDOZA,Capital,Mendoza",50007010,3496,60089,176,46497,23,13,0,2042,112336
Argentina,MENDOZA,General Alvear,Bowen,"Argentina,MENDOZA,General Alvear,Bowen",50014010,0,68,1,0,0,0,0,95,164
Argentina,MENDOZA,General Alvear,General Alvear,"Argentina,MENDOZA,General Alvear,General Alvear",50014030,527,3543,1,2224,33,1,0,3385,9714
Argentina,MENDOZA,General Alvear,Carmensa,"Argentina,MENDOZA,General Alvear,Carmensa",50014020,0,0,0,0,0,0,0,79,79
Argentina,MENDOZA,Godoy Cruz,Godoy Cruz,"Argentina,MENDOZA,Godoy Cruz,Godoy Cruz",50021010,2110,10,84,39873,11,2,0,1012,43102
Argentina,MENDOZA,Godoy Cruz,Gobernador Benegas,"Argentina,MENDOZA,Godoy Cruz,Gobernador Benegas",50021010,0,0,0,326,0,0,0,0,326
Argentina,MENDOZA,Godoy Cruz,Las Tortugas,"Argentina,MENDOZA,Godoy Cruz,Las Tortugas",50021010,0,0,0,530,0,0,0,0,530
Argentina,MENDOZA,Godoy Cruz,San Francisco Del Monte,"Argentina,MENDOZA,Godoy Cruz,San Francisco Del Monte",50021010,0,0,0,164,0,0,0,0,164
Argentina,MENDOZA,Godoy Cruz,Villa Hipodromo,"Argentina,MENDOZA,Godoy Cruz,Villa Hipodromo",50021010,0,0,0,6,0,0,0,0,6
Argentina,MENDOZA,Guaymallén,Bermejo,"Argentina,MENDOZA,Guaymallén,Bermejo",50028030,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Guaymallén,Colonia Segovia,"Argentina,MENDOZA,Guaymallén,Colonia Segovia",50028010,0,0,0,119,0,0,0,142,261
Argentina,MENDOZA,Guaymallén,Guaymallén,"Argentina,MENDOZA,Guaymallén,Guaymallén",50028020,1210,2136,81,39884,17,0,0,1533,44861
Argentina,MENDOZA,Guaymallén,La Primavera,"Argentina,MENDOZA,Guaymallén,La Primavera",50028030,0,0,0,0,0,0,0,27,27
Argentina,MENDOZA,Guaymallén,Los Corralitos,"Argentina,MENDOZA,Guaymallén,Los Corralitos",50028040,22,0,2,0,0,1,0,49,74
Argentina,MENDOZA,Guaymallén,OTROS,"Argentina,MENDOZA,Guaymallén,OTROS",Sin Datos,0,0,0,0,0,0,0,150,150
Argentina,MENDOZA,Guaymallén,Puente de Hierro,"Argentina,MENDOZA,Guaymallén,Puente de Hierro",50028050,778,0,3,0,0,0,0,116,897
Argentina,MENDOZA,Guaymallén,Dorrego,"Argentina,MENDOZA,Guaymallén,Dorrego",50028030,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Guaymallén,Rodeo De La Cruz,"Argentina,MENDOZA,Guaymallén,Rodeo De La Cruz",50028010,0,0,0,0,0,1,0,0,1
Argentina,MENDOZA,Guaymallén,San Francisco Del Monte,"Argentina,MENDOZA,Guaymallén,San Francisco Del Monte",50028050,0,0,0,9,0,0,0,0,9
Argentina,MENDOZA,Guaymallén,Pedro Molina,"Argentina,MENDOZA,Guaymallén,Pedro Molina",50028030,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Guaymallén,Jesus Nazareno,"Argentina,MENDOZA,Guaymallén,Jesus Nazareno",50028050,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Junín,Ingeniero Giagnoni,"Argentina,MENDOZA,Junín,Ingeniero Giagnoni",50035010,2297,0,49,1287,0,0,0,66,3699
Argentina,MENDOZA,Junín,Junín,"Argentina,MENDOZA,Junín,Junín",50035020,271,0,4,961,0,1,0,215,1452
Argentina,MENDOZA,Junín,La Colonia,"Argentina,MENDOZA,Junín,La Colonia",50035030,0,0,0,541,0,0,0,201,742
Argentina,MENDOZA,Junín,Los Barriales,"Argentina,MENDOZA,Junín,Los Barriales",50035040,545,0,2,0,0,0,0,175,722
Argentina,MENDOZA,Junín,Medrano,"Argentina,MENDOZA,Junín,Medrano",50035050,0,0,0,0,0,0,0,774,774
Argentina,MENDOZA,Junín,OTROS,"Argentina,MENDOZA,Junín,OTROS",Sin Datos,0,0,0,30,0,0,0,0,30
Argentina,MENDOZA,Junín,Phillips,"Argentina,MENDOZA,Junín,Phillips",50035060,0,0,0,0,0,0,0,1,1
Argentina,MENDOZA,Junín,Rodríguez Peña,"Argentina,MENDOZA,Junín,Rodríguez Peña",50035070,0,0,0,0,0,0,0,48,48
Argentina,MENDOZA,La Paz,La Paz,"Argentina,MENDOZA,La Paz,La Paz",50042020,304,0,0,4,0,0,0,1,309
Argentina,MENDOZA,Las Heras,Las Heras,"Argentina,MENDOZA,Las Heras,Las Heras",50049050,70,9,29,16048,11,2,0,703,16872
Argentina,MENDOZA,Las Heras,Papagayos,"Argentina,MENDOZA,Las Heras,Papagayos",50049040,0,0,0,0,0,1,0,0,1
Argentina,MENDOZA,Las Heras,Uspallata,"Argentina,MENDOZA,Las Heras,Uspallata",50049110,26,0,2,2409,0,0,0,0,2437
Argentina,MENDOZA,Las Heras,El Challao,"Argentina,MENDOZA,Las Heras,El Challao",50049040,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Lavalle,3 de Mayo,"Argentina,MENDOZA,Lavalle,3 de Mayo",50056150,0,0,0,0,0,0,0,21,21
Argentina,MENDOZA,Lavalle,Barrio Los Olivos,"Argentina,MENDOZA,Lavalle,Barrio Los Olivos",50056070,190,0,0,0,0,0,0,0,190
Argentina,MENDOZA,Lavalle,Costa de Araujo,"Argentina,MENDOZA,Lavalle,Costa de Araujo",50056080,0,0,0,1,29,0,0,125,155
Argentina,MENDOZA,Lavalle,El Vergel,"Argentina,MENDOZA,Lavalle,El Vergel",50056100,0,0,0,0,0,0,0,22,22
Argentina,MENDOZA,Lavalle,Ingeniero Gustavo André,"Argentina,MENDOZA,Lavalle,Ingeniero Gustavo André",50056110,0,0,0,0,0,0,0,26,26
Argentina,MENDOZA,Lavalle,Jocolí,"Argentina,MENDOZA,Lavalle,Jocolí",50056120,0,0,0,0,0,0,0,27,27
Argentina,MENDOZA,Lavalle,Jocolí Viejo,"Argentina,MENDOZA,Lavalle,Jocolí Viejo",50056130,0,0,0,0,0,0,0,25,25
Argentina,MENDOZA,Lavalle,Villa Tulumaya,"Argentina,MENDOZA,Lavalle,Villa Tulumaya",50056160,0,0,0,107,1,0,0,271,379
Argentina,MENDOZA,Luján de Cuyo,Agrelo,"Argentina,MENDOZA,Luján de Cuyo,Agrelo",50063010,0,0,0,562,0,0,0,67,629
Argentina,MENDOZA,Luján de Cuyo,Cacheuta,"Argentina,MENDOZA,Luján de Cuyo,Cacheuta",50063030,16,0,0,0,0,0,0,31,47
Argentina,MENDOZA,Luján de Cuyo,Las Compuertas,"Argentina,MENDOZA,Luján de Cuyo,Las Compuertas",50063070,235,0,5,751,0,0,0,42,1033
Argentina,MENDOZA,Luján de Cuyo,Luján de Cuyo,"Argentina,MENDOZA,Luján de Cuyo,Luján de Cuyo",50063090,967,2,27,5016,6,0,0,1827,7845
Argentina,MENDOZA,Luján de Cuyo,Perdriel,"Argentina,MENDOZA,Luján de Cuyo,Perdriel",50063100,10,0,4,150,0,0,0,58,222
Argentina,MENDOZA,Luján de Cuyo,Potrerillos,"Argentina,MENDOZA,Luján de Cuyo,Potrerillos",50063110,0,0,0,1,0,4,0,32,37
Argentina,MENDOZA,Luján de Cuyo,Ugarteche,"Argentina,MENDOZA,Luján de Cuyo,Ugarteche",50063120,0,0,0,123,0,0,0,127,250
Argentina,MENDOZA,Luján de Cuyo,Barrio Perdriel IV,"Argentina,MENDOZA,Luján de Cuyo,Barrio Perdriel IV",50063020,0,0,0,77,0,0,0,15,92
Argentina,MENDOZA,Luján de Cuyo,Carrodilla,"Argentina,MENDOZA,Luján de Cuyo,Carrodilla",50063060,0,0,0,62,0,0,0,12,74
Argentina,MENDOZA,Luján de Cuyo,Chacras De Coria,"Argentina,MENDOZA,Luján de Cuyo,Chacras De Coria",50063060,0,0,0,229,0,0,0,24,253
Argentina,MENDOZA,Luján de Cuyo,Costa Flores,"Argentina,MENDOZA,Luján de Cuyo,Costa Flores",50063040,0,0,0,133,0,0,0,17,150
Argentina,MENDOZA,Luján de Cuyo,El Carrizal,"Argentina,MENDOZA,Luján de Cuyo,El Carrizal",50063050,0,0,0,0,0,0,0,42,42
Argentina,MENDOZA,Luján de Cuyo,El Salto,"Argentina,MENDOZA,Luján de Cuyo,El Salto",50063060,0,0,0,0,0,0,0,34,34
Argentina,MENDOZA,Luján de Cuyo,Las Vegas,"Argentina,MENDOZA,Luján de Cuyo,Las Vegas",50063080,0,0,0,0,0,0,0,32,32
Argentina,MENDOZA,Luján de Cuyo,Mayor Drummond,"Argentina,MENDOZA,Luján de Cuyo,Mayor Drummond",50063060,0,0,0,24,0,0,0,17,41
Argentina,MENDOZA,Luján de Cuyo,Vistalba,"Argentina,MENDOZA,Luján de Cuyo,Vistalba",50063060,0,0,0,227,0,0,0,27,254
Argentina,MENDOZA,Luján de Cuyo,La Puntilla,"Argentina,MENDOZA,Luján de Cuyo,La Puntilla",50063060,0,0,0,0,0,0,0,2,2
Argentina,MENDOZA,Maipú,Barrancas,"Argentina,MENDOZA,Maipú,Barrancas",50070010,0,0,0,0,0,0,0,31,31
Argentina,MENDOZA,Maipú,Cruz de Piedra,"Argentina,MENDOZA,Maipú,Cruz de Piedra",50070030,0,0,0,59,0,0,0,12,71
Argentina,MENDOZA,Maipú,Fray Luis Beltrán,"Argentina,MENDOZA,Maipú,Fray Luis Beltrán",50070050,174,1,3,0,0,0,0,66,244
Argentina,MENDOZA,Maipú,Maipú,"Argentina,MENDOZA,Maipú,Maipú",50070060,202,4,13,10057,6,0,0,1356,11638
Argentina,MENDOZA,Maipú,Rodeo del Medio,"Argentina,MENDOZA,Maipú,Rodeo del Medio",50070070,151,0,1,0,0,0,0,348,500
Argentina,MENDOZA,Maipú,Russell,"Argentina,MENDOZA,Maipú,Russell",50070080,90,0,14,3901,0,0,0,0,4005
Argentina,MENDOZA,Maipú,San Roque,"Argentina,MENDOZA,Maipú,San Roque",50070090,80,0,6,3640,0,0,0,104,3830
Argentina,MENDOZA,Maipú,Barrio Jesús de Nazaret,"Argentina,MENDOZA,Maipú,Barrio Jesús de Nazaret",50070020,0,0,0,0,0,0,0,33,33
Argentina,MENDOZA,Maipú,El Pedregal,"Argentina,MENDOZA,Maipú,El Pedregal",50070040,0,0,0,0,0,0,0,31,31
Argentina,MENDOZA,Maipú,Villa Teresa,"Argentina,MENDOZA,Maipú,Villa Teresa",50070100,0,0,0,0,0,0,0,38,38
Argentina,MENDOZA,Maipú,General Gutierrez,"Argentina,MENDOZA,Maipú,General Gutierrez",50070040,0,0,0,1,0,0,0,0,1
Argentina,MENDOZA,Maipú,Luzuriaga,"Argentina,MENDOZA,Maipú,Luzuriaga",50070090,0,0,0,9,0,0,0,0,9
Argentina,MENDOZA,Malargüe,Las Leñas,"Argentina,MENDOZA,Malargüe,Las Leñas",50077030,0,0,0,3,0,0,0,0,3
Argentina,MENDOZA,Malargüe,Malargüe,"Argentina,MENDOZA,Malargüe,Malargüe",50077040,0,1613,4,3,0,4,0,28,1652
Argentina,MENDOZA,OTROS,OTROS,"Argentina,MENDOZA,OTROS,OTROS",Sin Datos,0,0,0,0,7,0,0,0,7
Argentina,MENDOZA,Rivadavia,Andrade,"Argentina,MENDOZA,Rivadavia,Andrade",50084010,0,0,0,0,0,0,0,13,13
Argentina,MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,"Argentina,MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos",50084020,0,0,0,0,0,0,0,5,5
Argentina,MENDOZA,Rivadavia,Barrio Rivadavia,"Argentina,MENDOZA,Rivadavia,Barrio Rivadavia",50084030,0,0,0,0,0,1,0,63,64
Argentina,MENDOZA,Rivadavia,El Mirador,"Argentina,MENDOZA,Rivadavia,El Mirador",50084040,0,0,0,1,0,0,0,66,67
Argentina,MENDOZA,Rivadavia,La Central,"Argentina,MENDOZA,Rivadavia,La Central",50084050,0,0,0,0,0,0,0,98,98
Argentina,MENDOZA,Rivadavia,La Esperanza,"Argentina,MENDOZA,Rivadavia,La Esperanza",50084060,0,0,0,0,0,0,0,33,33
Argentina,MENDOZA,Rivadavia,La Florida,"Argentina,MENDOZA,Rivadavia,La Florida",50084070,0,0,0,0,0,0,0,96,96
Argentina,MENDOZA,Rivadavia,La Libertad,"Argentina,MENDOZA,Rivadavia,La Libertad",50084080,0,0,0,0,0,0,0,60,60
Argentina,MENDOZA,Rivadavia,Los Árboles,"Argentina,MENDOZA,Rivadavia,Los Árboles",50084090,0,0,0,0,0,0,0,8,8
Argentina,MENDOZA,Rivadavia,Los Campamentos,"Argentina,MENDOZA,Rivadavia,Los Campamentos",50084100,0,0,0,0,0,0,0,81,81
Argentina,MENDOZA,Rivadavia,Medrano,"Argentina,MENDOZA,Rivadavia,Medrano",50084110,0,0,1,0,0,0,0,3,4
Argentina,MENDOZA,Rivadavia,Mundo Nuevo,"Argentina,MENDOZA,Rivadavia,Mundo Nuevo",50084120,0,0,0,0,0,0,0,13,13
Argentina,MENDOZA,Rivadavia,Reducción de Abajo,"Argentina,MENDOZA,Rivadavia,Reducción de Abajo",50084130,0,0,0,0,0,0,0,61,61
Argentina,MENDOZA,Rivadavia,Rivadavia,"Argentina,MENDOZA,Rivadavia,Rivadavia",50084140,636,0,5,2892,0,2,0,903,4438
Argentina,MENDOZA,Rivadavia,Santa María de Oro,"Argentina,MENDOZA,Rivadavia,Santa María de Oro",50084150,0,0,0,0,0,0,0,42,42
Argentina,MENDOZA,San Carlos,Chilecito,"Argentina,MENDOZA,San Carlos,Chilecito",50091020,0,0,0,0,0,0,0,153,153
Argentina,MENDOZA,San Carlos,Eugenio Bustos,"Argentina,MENDOZA,San Carlos,Eugenio Bustos",50091030,18,0,0,0,0,0,0,628,646
Argentina,MENDOZA,San Carlos,La Consulta,"Argentina,MENDOZA,San Carlos,La Consulta",50091040,131,0,0,0,0,1,0,639,771
Argentina,MENDOZA,San Carlos,San Carlos,"Argentina,MENDOZA,San Carlos,San Carlos",50091060,0,167,0,0,0,0,0,400,567
Argentina,MENDOZA,San Carlos,Pareditas,"Argentina,MENDOZA,San Carlos,Pareditas",50091050,0,0,0,86,1,0,0,33,120
Argentina,MENDOZA,San Carlos,Barrio El Cepillo,"Argentina,MENDOZA,San Carlos,Barrio El Cepillo",50091010,0,0,0,0,0,0,0,47,47
Argentina,MENDOZA,San Martín,Alto Salvador,"Argentina,MENDOZA,San Martín,Alto Salvador",50098090,0,0,0,34,0,0,0,19,53
Argentina,MENDOZA,San Martín,Alto Verde,"Argentina,MENDOZA,San Martín,Alto Verde",50098020,0,0,0,63,0,0,0,88,151
Argentina,MENDOZA,San Martín,Chapanay,"Argentina,MENDOZA,San Martín,Chapanay",50098060,0,0,1,7,0,0,0,32,40
Argentina,MENDOZA,San Martín,El Ramblón,"Argentina,MENDOZA,San Martín,El Ramblón",50098077,0,0,0,0,0,0,0,107,107
Argentina,MENDOZA,San Martín,Montecaseros,"Argentina,MENDOZA,San Martín,Montecaseros",50098080,0,0,0,0,0,0,0,94,94
Argentina,MENDOZA,San Martín,Nueva California,"Argentina,MENDOZA,San Martín,Nueva California",50098090,0,0,0,0,0,0,0,47,47
Argentina,MENDOZA,San Martín,OTROS,"Argentina,MENDOZA,San Martín,OTROS",Sin Datos,0,0,0,0,0,0,0,94,94
Argentina,MENDOZA,San Martín,Palmira,"Argentina,MENDOZA,San Martín,Palmira",50098090,0,0,0,513,0,0,0,20,533
Argentina,MENDOZA,San Martín,San Martín,"Argentina,MENDOZA,San Martín,San Martín",50098100,0,3,0,2814,0,0,0,894,3711
Argentina,MENDOZA,San Martín,Tres Porteñas,"Argentina,MENDOZA,San Martín,Tres Porteñas",50098110,0,0,0,2,0,0,0,209,211
Argentina,MENDOZA,San Martín,El Espino,"Argentina,MENDOZA,San Martín,El Espino",50098073,0,0,0,0,0,0,0,59,59
Argentina,MENDOZA,San Rafael,25 de Mayo,"Argentina,MENDOZA,San Rafael,25 de Mayo",50105220,0,79,1,0,0,0,0,14,94
Argentina,MENDOZA,San Rafael,Cuadro Benegas,"Argentina,MENDOZA,San Rafael,Cuadro Benegas",50105060,23,0,2,2960,0,0,0,418,3403
Argentina,MENDOZA,San Rafael,El Nihuil,"Argentina,MENDOZA,San Rafael,El Nihuil",50105070,0,0,0,0,0,0,0,89,89
Argentina,MENDOZA,San Rafael,Goudge,"Argentina,MENDOZA,San Rafael,Goudge",50105100,0,1,0,0,0,0,0,177,178
Argentina,MENDOZA,San Rafael,San Rafael,"Argentina,MENDOZA,San Rafael,San Rafael",50105210,2538,1757,208,12,1,0,0,1235,5751
Argentina,MENDOZA,San Rafael,Punta del Agua,"Argentina,MENDOZA,San Rafael,Punta del Agua",50105170,0,0,0,2,0,0,0,0,2
Argentina,MENDOZA,San Rafael,Las Malvinas,"Argentina,MENDOZA,San Rafael,Las Malvinas",50105130,0,0,0,0,0,0,0,54,54
Argentina,MENDOZA,San Rafael,Monte Comán,"Argentina,MENDOZA,San Rafael,Monte Comán",50105150,0,0,0,0,0,0,0,447,447
Argentina,MENDOZA,San Rafael,Rama Caída,"Argentina,MENDOZA,San Rafael,Rama Caída",50105180,0,0,0,0,0,0,0,459,459
Argentina,MENDOZA,San Rafael,Real del Padre,"Argentina,MENDOZA,San Rafael,Real del Padre",50105190,0,0,0,0,0,0,0,670,670
Argentina,MENDOZA,San Rafael,Salto de Las Rosas,"Argentina,MENDOZA,San Rafael,Salto de Las Rosas",50105200,0,0,0,0,0,0,0,365,365
Argentina,MENDOZA,San Rafael,Villa Atuel,"Argentina,MENDOZA,San Rafael,Villa Atuel",50105230,0,0,0,0,0,0,0,351,351
Argentina,MENDOZA,San Rafael,Jaime Prats,"Argentina,MENDOZA,San Rafael,Jaime Prats",50105110,0,0,0,0,0,0,0,94,94
Argentina,MENDOZA,San Rafael,Capitán Montoya,"Argentina,MENDOZA,San Rafael,Capitán Montoya",50105050,0,0,0,0,0,0,0,2,2
Argentina,MENDOZA,Santa Rosa,Barrio 12 de Octubre,"Argentina,MENDOZA,Santa Rosa,Barrio 12 de Octubre",50112010,0,0,0,2,0,0,0,0,2
Argentina,MENDOZA,Santa Rosa,La Dormida,"Argentina,MENDOZA,Santa Rosa,La Dormida",50112040,0,0,0,0,0,0,0,397,397
Argentina,MENDOZA,Santa Rosa,Las Catitas,"Argentina,MENDOZA,Santa Rosa,Las Catitas",50112050,0,0,0,0,0,0,0,288,288
Argentina,MENDOZA,Santa Rosa,Santa Rosa,"Argentina,MENDOZA,Santa Rosa,Santa Rosa",50112060,0,0,0,2,0,0,0,153,155
Argentina,MENDOZA,Tunuyán,Los Sauces,"Argentina,MENDOZA,Tunuyán,Los Sauces",50119050,0,20,0,1,0,0,0,10,31
Argentina,MENDOZA,Tunuyán,Tunuyán,"Argentina,MENDOZA,Tunuyán,Tunuyán",50119060,199,1375,1,10,0,0,0,16,1601
Argentina,MENDOZA,Tunuyán,Vista Flores,"Argentina,MENDOZA,Tunuyán,Vista Flores",50119070,0,0,0,0,0,0,0,272,272
Argentina,MENDOZA,Tunuyán,Campo Los Andes,"Argentina,MENDOZA,Tunuyán,Campo Los Andes",50119020,0,55,0,0,0,0,0,0,55
Argentina,MENDOZA,Tunuyán,Colonia Las Rosas,"Argentina,MENDOZA,Tunuyán,Colonia Las Rosas",50119030,0,0,0,0,12,0,0,199,211
Argentina,MENDOZA,Tupungato,San José,"Argentina,MENDOZA,Tupungato,San José",50126050,0,0,0,3,0,0,0,17,20
Argentina,MENDOZA,Tupungato,Tupungato,"Argentina,MENDOZA,Tupungato,Tupungato",50126060,358,0,0,3,0,3,0,598,962
Argentina,MENDOZA,Tupungato,Cordón del Plata,"Argentina,MENDOZA,Tupungato,Cordón del Plata",50126020,0,0,0,0,0,0,0,344,344
Argentina,MENDOZA,Tupungato,La Arboleda,"Argentina,MENDOZA,Tupungato,La Arboleda",50126040,0,0,0,0,0,0,0,45,45
Argentina,MISIONES,25 de Mayo,25 de Mayo,"Argentina,MISIONES,25 de Mayo,25 de Mayo",54119060,0,0,0,0,538,2,0,0,540
Argentina,MISIONES,25 de Mayo,Colonia Alicia,"Argentina,MISIONES,25 de Mayo,Colonia Alicia",54119020,0,0,0,0,20,0,0,79,99
Argentina,MISIONES,25 de Mayo,Colonia Aurora,"Argentina,MISIONES,25 de Mayo,Colonia Aurora",54119030,0,0,0,0,10,1,0,110,121
