Provincia,Partido,Localidad,Tecnología,Link indec,Accesos,Provincia_encoded,Tecnología_encoded
SANTA FE,GENERAL OBLIGADO,EL RABÓN,CABLEMODEM,82049050,65,20,1
SANTA FE,GENERAL OBLIGADO,EL RABÓN,SATELITAL,82049050,1,20,7
SANTA FE,GENERAL OBLIGADO,EL RABÓN,WIRELESS,82049050,116,20,9
SANTA FE,GENERAL OBLIGADO,FLORENCIA,ADSL,82049060,239,20,0
SANTA FE,GENERAL OBLIGADO,FLORENCIA,CABLEMODEM,82049060,136,20,1
SANTA FE,GENERAL OBLIGADO,FLORENCIA,SATELITAL,82049060,1,20,7
SANTA FE,GENERAL OBLIGADO,FLORENCIA,WIRELESS,82049060,184,20,9
SANTA FE,GENERAL OBLIGADO,GUADALUPE NORTE,ADSL,82049070,70,20,0
SANTA FE,GENERAL OBLIGADO,INGENIERO CHANOURDIE,SATELITAL,82049080,1,20,7
SANTA FE,GENERAL OBLIGADO,INGENIERO CHANOURDIE,WIRELESS,82049080,85,20,9
SANTA FE,GENERAL OBLIGADO,LA ISLETA,SATELITAL,82049090,1,20,7
SANTA FE,GENERAL OBLIGADO,LA SARITA,WIRELESS,82049100,85,20,9
SANTA FE,GENERAL OBLIGADO,LANTERI,WIRELESS,82049110,300,20,9
SANTA FE,GENERAL OBLIGADO,LAS GARZAS,ADSL,82049120,73,20,0
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,ADSL,82049130,455,20,0
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,CABLEMODEM,82049130,1045,20,1
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,FIBRA OPTICA,82049130,255,20,4
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,SATELITAL,82049130,1,20,7
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,WIRELESS,82049130,521,20,9
SANTA FE,GENERAL OBLIGADO,LOS LAURELES,Otros,82049140,20,20,6
SANTA FE,GENERAL OBLIGADO,MALABRIGO,ADSL,82049150,602,20,0
SANTA FE,GENERAL OBLIGADO,MALABRIGO,CABLEMODEM,82049150,924,20,1
SANTA FE,GENERAL OBLIGADO,MALABRIGO,Otros,82049150,160,20,6
SANTA FE,GENERAL OBLIGADO,MALABRIGO,WIRELESS,82049150,91,20,9
SANTA FE,GENERAL OBLIGADO,PARAJE SAN MANUEL,SATELITAL,82049160,1,20,7
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,ADSL,82049180,393,20,0
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,CABLEMODEM,82049180,13890,20,1
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,DIAL UP,82049180,1,20,3
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,FIBRA OPTICA,82049180,8505,20,4
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,Otros,82049180,800,20,6
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,SATELITAL,82049180,2,20,7
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,WIRELESS,82049180,2839,20,9
SANTA FE,GENERAL OBLIGADO,SAN ANTONIO DE OBLIGADO,ADSL,82049190,122,20,0
SANTA FE,GENERAL OBLIGADO,SAN ANTONIO DE OBLIGADO,CABLEMODEM,82049190,132,20,1
SANTA FE,GENERAL OBLIGADO,SAN ANTONIO DE OBLIGADO,SATELITAL,82049190,6,20,7
SANTA FE,GENERAL OBLIGADO,SAN ANTONIO DE OBLIGADO,WIRELESS,82049190,5,20,9
SANTA FE,GENERAL OBLIGADO,TACUARENDÍ (EMB. KILÓMETRO 421),ADSL,82049200,92,20,0
SANTA FE,GENERAL OBLIGADO,TACUARENDÍ (EMB. KILÓMETRO 421),CABLEMODEM,82049200,115,20,1
SANTA FE,GENERAL OBLIGADO,TACUARENDÍ (EMB. KILÓMETRO 421),WIRELESS,82049200,3,20,9
SANTA FE,GENERAL OBLIGADO,VILLA ANA,SATELITAL,82049210,1,20,7
SANTA FE,GENERAL OBLIGADO,VILLA GUILLERMINA,ADSL,82049220,163,20,0
SANTA FE,GENERAL OBLIGADO,VILLA GUILLERMINA,CABLEMODEM,82049220,173,20,1
SANTA FE,GENERAL OBLIGADO,VILLA GUILLERMINA,SATELITAL,82049220,1,20,7
SANTA FE,GENERAL OBLIGADO,VILLA GUILLERMINA,WIRELESS,82049220,123,20,9
SANTA FE,GENERAL OBLIGADO,VILLA OCAMPO,ADSL,82049230,2009,20,0
SANTA FE,GENERAL OBLIGADO,VILLA OCAMPO,CABLEMODEM,82049230,1807,20,1
SANTA FE,GENERAL OBLIGADO,VILLA OCAMPO,SATELITAL,82049230,1,20,7
SANTA FE,IRIONDO,BARRIO CICARELLI,WIRELESS,82056010,9,20,9
SANTA FE,IRIONDO,BUSTINZA,ADSL,82056020,287,20,0
SANTA FE,IRIONDO,BUSTINZA,FIBRA OPTICA,82056020,6,20,4
SANTA FE,IRIONDO,BUSTINZA,WIRELESS,82056020,90,20,9
SANTA FE,IRIONDO,CAÑADA DE GÓMEZ,ADSL,82056030,1103,20,0
SANTA FE,IRIONDO,CAÑADA DE GÓMEZ,CABLEMODEM,82056030,7885,20,1
SANTA FE,IRIONDO,CAÑADA DE GÓMEZ,FIBRA OPTICA,82056030,342,20,4
SANTA FE,IRIONDO,CAÑADA DE GÓMEZ,WIRELESS,82056030,411,20,9
SANTA FE,IRIONDO,CARRIZALES (EST. CLARKE),ADSL,82056040,274,20,0
SANTA FE,IRIONDO,CARRIZALES (EST. CLARKE),CABLEMODEM,82056040,17,20,1
SANTA FE,IRIONDO,CARRIZALES (EST. CLARKE),FIBRA OPTICA,82056040,1,20,4
SANTA FE,IRIONDO,CLASSON,FIBRA OPTICA,82056050,147,20,4
SANTA FE,IRIONDO,CLASSON,WIRELESS,82056050,21,20,9
SANTA FE,IRIONDO,COLONIA MÉDICI,WIRELESS,82056060,12,20,9
SANTA FE,IRIONDO,CORREA,ADSL,82056070,74,20,0
SANTA FE,IRIONDO,CORREA,CABLEMODEM,82056070,991,20,1
SANTA FE,IRIONDO,CORREA,FIBRA OPTICA,82056070,722,20,4
SANTA FE,IRIONDO,CORREA,WIRELESS,82056070,35,20,9
SANTA FE,IRIONDO,LARGUÍA,WIRELESS,82056080,7,20,9
SANTA FE,IRIONDO,LUCIO V. LÓPEZ,CABLEMODEM,82056090,5,20,1
SANTA FE,IRIONDO,LUCIO V. LÓPEZ,WIRELESS,82056090,31,20,9
SANTA FE,IRIONDO,OLIVEROS,ADSL,82056100,2000,20,0
SANTA FE,IRIONDO,OLIVEROS,FIBRA OPTICA,82056100,1360,20,4
SANTA FE,IRIONDO,PUEBLO ANDINO,CABLEMODEM,82056110,853,20,1
SANTA FE,IRIONDO,PUEBLO ANDINO,WIRELESS,82056110,414,20,9
SANTA FE,IRIONDO,SALTO GRANDE,ADSL,82056120,493,20,0
SANTA FE,IRIONDO,SALTO GRANDE,WIRELESS,82056120,89,20,9
SANTA FE,IRIONDO,SERODINO,ADSL,82056130,171,20,0
SANTA FE,IRIONDO,SERODINO,FIBRA OPTICA,82056130,12,20,4
SANTA FE,IRIONDO,SERODINO,WIRELESS,82056130,112,20,9
SANTA FE,IRIONDO,TOTORAS,ADSL,82056140,245,20,0
SANTA FE,IRIONDO,TOTORAS,FIBRA OPTICA,82056140,920,20,4
SANTA FE,IRIONDO,TOTORAS,SATELITAL,82056140,1,20,7
SANTA FE,IRIONDO,TOTORAS,WIRELESS,82056140,131,20,9
SANTA FE,IRIONDO,VILLA ELOÍSA,ADSL,82056150,563,20,0
SANTA FE,IRIONDO,VILLA ELOÍSA,FIBRA OPTICA,82056150,457,20,4
SANTA FE,IRIONDO,VILLA ELOÍSA,Otros,82056150,8,20,6
SANTA FE,IRIONDO,VILLA ELOÍSA,WIRELESS,82056150,81,20,9
SANTA FE,IRIONDO,VILLA LA RIVERA (OLIVEROS),WIRELESS,82056160,37,20,9
SANTA FE,IRIONDO,VILLA LA RIVERA (PUEBLO ANDINO),SATELITAL,82056170,1,20,7
SANTA FE,IRIONDO,VILLA LA RIVERA (PUEBLO ANDINO),WIRELESS,82056170,26,20,9
SANTA FE,LA CAPITAL,ANGEL GALLARDO,WIRELESS,82063010,23,20,9
SANTA FE,LA CAPITAL,ARROYO AGUIAR,ADSL,82063020,91,20,0
SANTA FE,LA CAPITAL,ARROYO AGUIAR,WIRELESS,82063020,38,20,9
SANTA FE,LA CAPITAL,ARROYO LEYES,CABLEMODEM,82063030,1115,20,1
SANTA FE,LA CAPITAL,ARROYO LEYES,FIBRA OPTICA,82063030,88,20,4
SANTA FE,LA CAPITAL,ARROYO LEYES,WIRELESS,82063030,106,20,9
SANTA FE,LA CAPITAL,CABAL,WIRELESS,82063040,14,20,9
SANTA FE,LA CAPITAL,CANDIOTI,FIBRA OPTICA,82063060,287,20,4
SANTA FE,LA CAPITAL,CANDIOTI,WIRELESS,82063060,1,20,9
SANTA FE,LA CAPITAL,EMILIA,ADSL,82063070,91,20,0
SANTA FE,LA CAPITAL,EMILIA,FIBRA OPTICA,82063070,166,20,4
SANTA FE,LA CAPITAL,EMILIA,WIRELESS,82063070,2,20,9
SANTA FE,LA CAPITAL,LAGUNA PAIVA,ADSL,82063080,367,20,0
SANTA FE,LA CAPITAL,LAGUNA PAIVA,WIRELESS,82063080,64,20,9
SANTA FE,LA CAPITAL,LLAMBI CAMPBELL,ADSL,82063090,111,20,0
SANTA FE,LA CAPITAL,LLAMBI CAMPBELL,Otros,82063090,73,20,6
SANTA FE,LA CAPITAL,LLAMBI CAMPBELL,WIRELESS,82063090,158,20,9
SANTA FE,LA CAPITAL,MONTE VERA,ADSL,82063100,181,20,0
SANTA FE,LA CAPITAL,MONTE VERA,SATELITAL,82063100,3,20,7
SANTA FE,LA CAPITAL,NELSON,ADSL,82063110,256,20,0
SANTA FE,LA CAPITAL,NELSON,FIBRA OPTICA,82063110,1,20,4
SANTA FE,LA CAPITAL,NELSON,Otros,82063110,3,20,6
SANTA FE,LA CAPITAL,NELSON,WIRELESS,82063110,35,20,9
SANTA FE,LA CAPITAL,RECREO,ADSL,82063140,775,20,0
SANTA FE,LA CAPITAL,RECREO,CABLEMODEM,82063140,40,20,1
SANTA FE,LA CAPITAL,RECREO,FIBRA OPTICA,82063140,1860,20,4
SANTA FE,LA CAPITAL,RECREO,WIRELESS,82063140,278,20,9
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,ADSL,82063160,749,20,0
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,CABLEMODEM,82063160,2329,20,1
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,FIBRA OPTICA,82063160,498,20,4
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,SATELITAL,82063160,1,20,7
SANTA FE,LA CAPITAL,SANTA FE,ADSL,82063170,8973,20,0
SANTA FE,LA CAPITAL,SANTA FE,CABLEMODEM,82063170,62913,20,1
SANTA FE,LA CAPITAL,SANTA FE,DIAL UP,82063170,31,20,3
SANTA FE,LA CAPITAL,SANTA FE,FIBRA OPTICA,82063170,57056,20,4
SANTA FE,LA CAPITAL,SANTA FE,Otros,82063170,1490,20,6
SANTA FE,LA CAPITAL,SANTA FE,SATELITAL,82063170,11,20,7
SANTA FE,LA CAPITAL,SANTA FE,WIRELESS,82063170,107,20,9
SANTA FE,LA CAPITAL,SANTO TOMÉ,ADSL,82063180,13,20,0
SANTA FE,LA CAPITAL,SANTO TOMÉ,CABLEMODEM,82063180,21,20,1
SANTA FE,LA CAPITAL,SANTO TOMÉ,FIBRA OPTICA,82063180,1655,20,4
SANTA FE,LA CAPITAL,SANTO TOMÉ,Otros,82063180,11,20,6
SANTA FE,LA CAPITAL,SANTO TOMÉ,WIRELESS,82063180,669,20,9
SANTA FE,LA CAPITAL,SAUCE VIEJO,ADSL,82063190,524,20,0
SANTA FE,LA CAPITAL,SAUCE VIEJO,FIBRA OPTICA,82063190,293,20,4
SANTA FE,LA CAPITAL,SAUCE VIEJO,WIRELESS,82063190,64,20,9
SANTA FE,LAS COLONIAS,CAVOUR,WIRELESS,82070010,3,20,9
SANTA FE,LAS COLONIAS,CULULÚ,WIRELESS,82070020,24,20,9
SANTA FE,LAS COLONIAS,ELISA,FIBRA OPTICA,82070030,252,20,4
SANTA FE,LAS COLONIAS,EMPALME SAN CARLOS,WIRELESS,82070040,13,20,9
SANTA FE,LAS COLONIAS,ESPERANZA,ADSL,82070050,830,20,0
SANTA FE,LAS COLONIAS,ESPERANZA,CABLEMODEM,82070050,7858,20,1
SANTA FE,LAS COLONIAS,ESPERANZA,FIBRA OPTICA,82070050,241,20,4
SANTA FE,LAS COLONIAS,ESPERANZA,SATELITAL,82070050,3,20,7
SANTA FE,LAS COLONIAS,ESPERANZA,WIRELESS,82070050,422,20,9
SANTA FE,LAS COLONIAS,FELICIA,WIRELESS,82070060,433,20,9
SANTA FE,LAS COLONIAS,FRANCK,ADSL,82070070,127,20,0
SANTA FE,LAS COLONIAS,FRANCK,FIBRA OPTICA,82070070,1386,20,4
SANTA FE,LAS COLONIAS,FRANCK,WIRELESS,82070070,101,20,9
SANTA FE,LAS COLONIAS,GRUTLY,ADSL,82070080,93,20,0
SANTA FE,LAS COLONIAS,GRUTLY,WIRELESS,82070080,21,20,9
SANTA FE,LAS COLONIAS,HIPATIA,WIRELESS,82070090,53,20,9
SANTA FE,LAS COLONIAS,HUMBOLDT,ADSL,82070100,200,20,0
SANTA FE,LAS COLONIAS,HUMBOLDT,FIBRA OPTICA,82070100,24,20,4
SANTA FE,LAS COLONIAS,HUMBOLDT,Otros,82070100,2,20,6
SANTA FE,LAS COLONIAS,HUMBOLDT,WIRELESS,82070100,195,20,9
SANTA FE,LAS COLONIAS,LA PELADA,FIBRA OPTICA,82070120,106,20,4
SANTA FE,LAS COLONIAS,LA PELADA,WIRELESS,82070120,96,20,9
SANTA FE,LAS COLONIAS,LAS TUNAS,ADSL,82070130,3,20,0
SANTA FE,LAS COLONIAS,LAS TUNAS,FIBRA OPTICA,82070130,108,20,4
SANTA FE,LAS COLONIAS,LAS TUNAS,SATELITAL,82070130,1,20,7
SANTA FE,LAS COLONIAS,MARÍA LUISA,WIRELESS,82070140,167,20,9
SANTA FE,LAS COLONIAS,MATILDE,ADSL,82070150,85,20,0
SANTA FE,LAS COLONIAS,MATILDE,WIRELESS,82070150,68,20,9
SANTA FE,LAS COLONIAS,NUEVO TORINO,ADSL,82070160,78,20,0
SANTA FE,LAS COLONIAS,NUEVO TORINO,Otros,82070160,72,20,6
SANTA FE,LAS COLONIAS,NUEVO TORINO,WIRELESS,82070160,5,20,9
SANTA FE,LAS COLONIAS,OTROS,WIRELESS,0,16,20,9
SANTA FE,LAS COLONIAS,PILAR,ADSL,82070170,112,20,0
SANTA FE,LAS COLONIAS,PILAR,FIBRA OPTICA,82070170,10,20,4
SANTA FE,LAS COLONIAS,PILAR,WIRELESS,82070170,2,20,9
SANTA FE,LAS COLONIAS,PROGRESO,WIRELESS,82070190,617,20,9
SANTA FE,LAS COLONIAS,PROVIDENCIA,WIRELESS,82070200,136,20,9
SANTA FE,LAS COLONIAS,SA PEREYRA,ADSL,82070210,54,20,0
SANTA FE,LAS COLONIAS,SA PEREYRA,WIRELESS,82070210,3,20,9
SANTA FE,LAS COLONIAS,SAN AGUSTÍN,WIRELESS,82070220,83,20,9
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,ADSL,82070230,255,20,0
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,CABLEMODEM,82070230,3997,20,1
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,FIBRA OPTICA,82070230,9,20,4
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,WIRELESS,82070230,33,20,9
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,CABLEMODEM,82070240,269,20,1
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,FIBRA OPTICA,82070240,1,20,4
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,WIRELESS,82070240,142,20,9
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,ADSL,82070250,30,20,0
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,CABLEMODEM,82070250,663,20,1
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,FIBRA OPTICA,82070250,2,20,4
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,WIRELESS,82070250,6,20,9
SANTA FE,LAS COLONIAS,SAN JERÓNIMO DEL SAUCE,FIBRA OPTICA,82070260,119,20,4
SANTA FE,LAS COLONIAS,SAN JERÓNIMO DEL SAUCE,WIRELESS,82070260,0,20,9
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,ADSL,82070270,114,20,0
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,FIBRA OPTICA,82070270,1622,20,4
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,WIRELESS,82070270,261,20,9
SANTA FE,LAS COLONIAS,SANTA CLARA DE BUENA VISTA,CABLEMODEM,82070290,758,20,1
SANTA FE,LAS COLONIAS,SANTO DOMINGO,WIRELESS,82070300,270,20,9
SANTA FE,LAS COLONIAS,SARMIENTO,ADSL,82070310,135,20,0
SANTA FE,LAS COLONIAS,SARMIENTO,Otros,82070310,130,20,6
SANTA FE,LAS COLONIAS,SARMIENTO,WIRELESS,82070310,159,20,9
SANTA FE,OTROS,OTROS,Otros,0,2581,20,6
SANTA FE,ROSARIO,ACEBAL,ADSL,82084010,16,20,0
SANTA FE,ROSARIO,ACEBAL,CABLEMODEM,82084010,989,20,1
SANTA FE,ROSARIO,ACEBAL,FIBRA OPTICA,82084010,720,20,4
SANTA FE,ROSARIO,ACEBAL,WIRELESS,82084010,140,20,9
SANTA FE,ROSARIO,ALBARELLOS,WIRELESS,82084020,20,20,9
SANTA FE,ROSARIO,ÁLVAREZ,ADSL,82084030,3,20,0
SANTA FE,ROSARIO,ÁLVAREZ,CABLEMODEM,82084030,1393,20,1
SANTA FE,ROSARIO,ÁLVAREZ,FIBRA OPTICA,82084030,2,20,4
SANTA FE,ROSARIO,ÁLVAREZ,Otros,82084030,134,20,6
SANTA FE,ROSARIO,ALVEAR,ADSL,82084040,0,20,0
SANTA FE,ROSARIO,ALVEAR,CABLEMODEM,82084040,3283,20,1
SANTA FE,ROSARIO,ALVEAR,FIBRA OPTICA,82084040,1385,20,4
SANTA FE,ROSARIO,ALVEAR,WIRELESS,82084040,20,20,9
SANTA FE,ROSARIO,ARMINDA,CABLEMODEM,82084060,86,20,1
SANTA FE,ROSARIO,ARMINDA,Otros,82084060,40,20,6
SANTA FE,ROSARIO,ARROYO SECO,ADSL,82084070,459,20,0
SANTA FE,ROSARIO,ARROYO SECO,CABLEMODEM,82084070,4012,20,1
SANTA FE,ROSARIO,ARROYO SECO,FIBRA OPTICA,82084070,1559,20,4
SANTA FE,ROSARIO,ARROYO SECO,WIRELESS,82084070,14,20,9
SANTA FE,ROSARIO,CARMEN DEL SAUCE,FIBRA OPTICA,82084080,208,20,4
SANTA FE,ROSARIO,CARMEN DEL SAUCE,WIRELESS,82084080,22,20,9
SANTA FE,ROSARIO,CORONEL BOGADO,ADSL,82084090,415,20,0
SANTA FE,ROSARIO,CORONEL BOGADO,FIBRA OPTICA,82084090,178,20,4
SANTA FE,ROSARIO,CORONEL RODOLFO S. DOMÍNGUEZ,CABLEMODEM,82084100,318,20,1
SANTA FE,ROSARIO,CUATRO ESQUINAS,FIBRA OPTICA,82084110,61,20,4
SANTA FE,ROSARIO,EL CARAMELO,ADSL,82084120,71,20,0
SANTA FE,ROSARIO,EL CARAMELO,FIBRA OPTICA,82084120,609,20,4
SANTA FE,ROSARIO,FIGHIERA,ADSL,82084130,160,20,0
SANTA FE,ROSARIO,FIGHIERA,WIRELESS,82084130,258,20,9
SANTA FE,ROSARIO,FUNES,ADSL,82084140,1970,20,0
SANTA FE,ROSARIO,FUNES,CABLEMODEM,82084140,6183,20,1
SANTA FE,ROSARIO,FUNES,DIAL UP,82084140,1,20,3
SANTA FE,ROSARIO,FUNES,FIBRA OPTICA,82084140,6928,20,4
SANTA FE,ROSARIO,FUNES,SATELITAL,82084140,1,20,7
SANTA FE,ROSARIO,FUNES,WIRELESS,82084140,240,20,9
SANTA FE,ROSARIO,GENERAL LAGOS,ADSL,82084150,400,20,0
SANTA FE,ROSARIO,GENERAL LAGOS,FIBRA OPTICA,82084150,1,20,4
SANTA FE,ROSARIO,GENERAL LAGOS,Otros,82084150,1,20,6
SANTA FE,ROSARIO,GENERAL LAGOS,WIRELESS,82084150,141,20,9
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,CABLEMODEM,82084160,3169,20,1
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,FIBRA OPTICA,82084160,1202,20,4
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,Otros,82084160,2,20,6
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,WIRELESS,82084160,676,20,9
SANTA FE,ROSARIO,IBARLUCEA,CABLEMODEM,82084170,785,20,1
SANTA FE,ROSARIO,IBARLUCEA,FIBRA OPTICA,82084170,982,20,4
SANTA FE,ROSARIO,IBARLUCEA,WIRELESS,82084170,412,20,9
SANTA FE,ROSARIO,KILÓMETRO 101,SATELITAL,82084180,1,20,7
SANTA FE,ROSARIO,PÉREZ,ADSL,82084210,331,20,0
SANTA FE,ROSARIO,PÉREZ,FIBRA OPTICA,82084210,115,20,4
SANTA FE,ROSARIO,PÉREZ,SATELITAL,82084210,4,20,7
SANTA FE,ROSARIO,PÉREZ,WIRELESS,82084210,6,20,9
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),CABLEMODEM,82084220,181,20,1
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),FIBRA OPTICA,82084220,1,20,4
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),Otros,82084220,55,20,6
SANTA FE,ROSARIO,PUEBLO ESTHER,ADSL,82084230,2686,20,0
SANTA FE,ROSARIO,PUEBLO ESTHER,FIBRA OPTICA,82084230,1,20,4
SANTA FE,ROSARIO,PUEBLO ESTHER,SATELITAL,82084230,1,20,7
SANTA FE,ROSARIO,PUEBLO MUÑOZ (EST. BERNARD),CABLEMODEM,82084240,118,20,1
SANTA FE,ROSARIO,PUEBLO MUÑOZ (EST. BERNARD),Otros,82084240,54,20,6
SANTA FE,ROSARIO,PUEBLO URANGA,ADSL,82084250,10,20,0
SANTA FE,ROSARIO,PUEBLO URANGA,FIBRA OPTICA,82084250,203,20,4
SANTA FE,ROSARIO,PUEBLO URANGA,WIRELESS,82084250,52,20,9
SANTA FE,ROSARIO,PUERTO ARROYO SECO,Otros,82084260,25,20,6
SANTA FE,ROSARIO,ROSARIO,ADSL,82084270,7266,20,0
SANTA FE,ROSARIO,ROSARIO,CABLEMODEM,82084270,160220,20,1
SANTA FE,ROSARIO,ROSARIO,DIAL UP,82084270,71,20,3
SANTA FE,ROSARIO,ROSARIO,FIBRA OPTICA,82084270,195516,20,4
SANTA FE,ROSARIO,ROSARIO,OTROS,82084270,152,20,5
SANTA FE,ROSARIO,ROSARIO,SATELITAL,82084270,2,20,7
SANTA FE,ROSARIO,ROSARIO,WIRELESS,82084270,5218,20,9
SANTA FE,ROSARIO,SOLDINI,ADSL,82084280,45,20,0
SANTA FE,ROSARIO,SOLDINI,CABLEMODEM,82084280,780,20,1
SANTA FE,ROSARIO,SOLDINI,Otros,82084280,86,20,6
SANTA FE,ROSARIO,VILLA AMELIA,ADSL,82084290,172,20,0
SANTA FE,ROSARIO,VILLA AMELIA,CABLEMODEM,82084290,109,20,1
SANTA FE,ROSARIO,VILLA AMELIA,FIBRA OPTICA,82084290,2,20,4
SANTA FE,ROSARIO,VILLA AMELIA,WIRELESS,82084290,2,20,9
SANTA FE,ROSARIO,VILLA DEL PLATA,FIBRA OPTICA,82084300,290,20,4
SANTA FE,ROSARIO,VILLA DEL PLATA,Otros,82084300,101,20,6
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,ADSL,82084310,9067,20,0
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,CABLEMODEM,82084310,17,20,1
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,FIBRA OPTICA,82084310,9,20,4
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,WIRELESS,82084310,39,20,9
SANTA FE,ROSARIO,ZAVALLA,ADSL,82084320,124,20,0
SANTA FE,ROSARIO,ZAVALLA,CABLEMODEM,82084320,1,20,1
SANTA FE,SAN CRISTÓBAL,AGUARÁ GRANDE,SATELITAL,82091010,1,20,7
SANTA FE,SAN CRISTÓBAL,AGUARÁ GRANDE,WIRELESS,82091010,2,20,9
SANTA FE,SAN CRISTÓBAL,AMBROSETTI,SATELITAL,82091020,1,20,7
SANTA FE,SAN CRISTÓBAL,AMBROSETTI,WIRELESS,82091020,84,20,9
SANTA FE,SAN CRISTÓBAL,ARRUFO,ADSL,82091030,140,20,0
SANTA FE,SAN CRISTÓBAL,ARRUFO,CABLEMODEM,82091030,166,20,1
SANTA FE,SAN CRISTÓBAL,ARRUFO,FIBRA OPTICA,82091030,137,20,4
SANTA FE,SAN CRISTÓBAL,BALNEARIO LA VERDE,SATELITAL,82091040,1,20,7
SANTA FE,SAN CRISTÓBAL,CAPIVARA,SATELITAL,82091050,1,20,7
SANTA FE,SAN CRISTÓBAL,CERES,ADSL,82091060,672,20,0
SANTA FE,SAN CRISTÓBAL,CERES,CABLEMODEM,82091060,1939,20,1
SANTA FE,SAN CRISTÓBAL,CERES,WIRELESS,82091060,610,20,9
SANTA FE,SAN CRISTÓBAL,COLONIA ANA,WIRELESS,82091070,6,20,9
SANTA FE,SAN CRISTÓBAL,COLONIA BOSSI,ADSL,82091080,56,20,0
SANTA FE,SAN CRISTÓBAL,COLONIA BOSSI,FIBRA OPTICA,82091080,78,20,4
SANTA FE,SAN CRISTÓBAL,COLONIA BOSSI,WIRELESS,82091080,111,20,9
SANTA FE,SAN CRISTÓBAL,COLONIA ROSA,WIRELESS,82091090,12,20,9
SANTA FE,SAN CRISTÓBAL,CURUPAITY,WIRELESS,82091110,15,20,9
SANTA FE,SAN CRISTÓBAL,HERSILIA,CABLEMODEM,82091120,210,20,1
SANTA FE,SAN CRISTÓBAL,HERSILIA,FIBRA OPTICA,82091120,34,20,4
SANTA FE,SAN CRISTÓBAL,HERSILIA,WIRELESS,82091120,370,20,9
SANTA FE,SAN CRISTÓBAL,HUANQUEROS,WIRELESS,82091130,33,20,9
SANTA FE,SAN CRISTÓBAL,LA CABRAL,Otros,82091140,1,20,6
SANTA FE,SAN CRISTÓBAL,LA CABRAL,SATELITAL,82091140,1,20,7
SANTA FE,SAN CRISTÓBAL,LA CABRAL,WIRELESS,82091140,2,20,9
SANTA FE,SAN CRISTÓBAL,LA RUBIA,CABLEMODEM,82091150,31,20,1
SANTA FE,SAN CRISTÓBAL,LA RUBIA,WIRELESS,82091150,12,20,9
SANTA FE,SAN CRISTÓBAL,LAS PALMERAS,WIRELESS,82091170,97,20,9
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,ADSL,82091180,86,20,0
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,CABLEMODEM,82091180,352,20,1
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,FIBRA OPTICA,82091180,240,20,4
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,WIRELESS,82091180,1,20,9
SANTA FE,SAN CRISTÓBAL,MONIGOTES,FIBRA OPTICA,82091190,48,20,4
SANTA FE,SAN CRISTÓBAL,MONIGOTES,WIRELESS,82091190,12,20,9
