país,Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos,Provincia_encoded,Partido_encoded,Localidad_encoded
Argentina,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,100.0,51.0,0,239,246
Argentina,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,150.0,1.0,0,239,246
Argentina,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,200.0,13.0,0,239,246
Argentina,Buenos Aires,Luján,Barrio Las Casuarinas,6497060,400.0,3.0,0,239,246
Argentina,Buenos Aires,Luján,Carlos Keen,6497020,1.0,12.0,0,239,391
Argentina,Buenos Aires,Luján,Carlos Keen,6497020,2.0,8.0,0,239,391
Argentina,Buenos Aires,Luján,Cortines,6497060,0.0,205.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,1.0,16.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,2.0,11.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,3.0,14.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,5.0,1.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,10.0,69.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,60.0,87.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,100.0,107.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,200.0,6.0,0,239,674
Argentina,Buenos Aires,Luján,Cortines,6497060,400.0,1.0,0,239,674
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,0.0,1415.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,1.0,8.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,2.0,12.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,5.0,17.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,10.0,319.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,30.0,2.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,50.0,58.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,60.0,399.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,100.0,1336.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,150.0,3.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,200.0,107.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,300.0,441.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,400.0,26.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,500.0,41.0,0,239,1208
Argentina,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060,1000.0,6.0,0,239,1208
Argentina,Buenos Aires,Luján,Lezica Y Torrezuri,6497060,1.0,10.0,0,239,1457
Argentina,Buenos Aires,Luján,Lezica Y Torrezuri,6497060,2.0,6.0,0,239,1457
Argentina,Buenos Aires,Luján,Luján,6497060,0.5,5.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,0.75,149.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,1.0,68.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,2.0,184.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,3.0,65.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,3.5,1170.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,5.0,1.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,6.0,1414.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,8.0,692.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,10.0,1031.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,12.0,93.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,15.0,497.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,20.0,4102.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,30.0,677.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,40.0,6.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,50.0,4367.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,60.0,96.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,70.0,5913.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,100.0,5794.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,150.0,490.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,300.0,3161.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,500.0,210.0,0,239,1561
Argentina,Buenos Aires,Luján,Luján,6497060,1000.0,553.0,0,239,1561
Argentina,Buenos Aires,Luján,Olivera,6497070,1.0,27.0,0,239,1767
Argentina,Buenos Aires,Luján,Olivera,6497070,2.0,15.0,0,239,1767
Argentina,Buenos Aires,Luján,Olivera,6497070,5.0,5.0,0,239,1767
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,0.75,2.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,1.0,19.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,2.0,14.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,3.5,27.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,7.0,226.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,8.0,95.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,15.0,184.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,60.0,16.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,100.0,1.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,150.0,60.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,300.0,111.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,500.0,1.0,0,239,1772
Argentina,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,1000.0,70.0,0,239,1772
Argentina,Buenos Aires,Luján,Otros,Sin Datos,1.0,22.0,0,239,1779
Argentina,Buenos Aires,Luján,Otros,Sin Datos,2.0,20.0,0,239,1779
Argentina,Buenos Aires,Luján,Torres,6497090,1.0,16.0,0,239,2416
Argentina,Buenos Aires,Luján,Torres,6497090,2.0,6.0,0,239,2416
Argentina,Buenos Aires,Luján,Torres,6497090,3.5,5.0,0,239,2416
Argentina,Buenos Aires,Luján,Torres,6497090,8.0,12.0,0,239,2416
Argentina,Buenos Aires,Luján,Torres,6497090,15.0,131.0,0,239,2416
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,0.0,423.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,2.0,98.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,3.0,15.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,6.0,30.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,10.0,23.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,12.0,32.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,25.0,286.0,0,244,1017
Argentina,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,50.0,58.0,0,244,1017
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,0.75,15.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,1.0,88.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,2.0,2.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,3.0,279.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,3.5,57.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,5.0,136.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,6.0,96.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,8.0,213.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,10.0,412.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,12.0,56.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,15.0,427.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,25.0,2503.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,50.0,189.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Magdalena,6505040,100.0,7.0,0,244,1577
Argentina,Buenos Aires,Magdalena,Vieytes,6505060,3.0,22.0,0,244,2497
Argentina,Buenos Aires,Magdalena,Vieytes,6505060,4.0,28.0,0,244,2497
Argentina,Buenos Aires,Magdalena,Vieytes,6505060,6.0,37.0,0,244,2497
Argentina,Buenos Aires,Magdalena,Vieytes,6505060,12.0,6.0,0,244,2497
Argentina,Buenos Aires,Maipú,Las Armas,6511010,1.0,54.0,0,245,1389
Argentina,Buenos Aires,Maipú,Las Armas,6511010,6.0,90.0,0,245,1389
Argentina,Buenos Aires,Maipú,Maipú,6511020,0.0,1100.0,0,245,1581
Argentina,Buenos Aires,Maipú,Maipú,6511020,1.0,20.0,0,245,1581
Argentina,Buenos Aires,Maipú,Maipú,6511020,3.5,35.0,0,245,1581
Argentina,Buenos Aires,Maipú,Maipú,6511020,8.0,189.0,0,245,1581
Argentina,Buenos Aires,Maipú,Maipú,6511020,15.0,421.0,0,245,1581
Argentina,Buenos Aires,Maipú,Maipú,6511020,30.0,2.0,0,245,1581
Argentina,Buenos Aires,Maipú,Santo Domingo,6511030,8.0,7.0,0,245,2288
Argentina,Buenos Aires,Maipú,Santo Domingo,6511030,30.0,1.0,0,245,2288
Argentina,Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,6515010,0.0,208.0,0,247,141
Argentina,Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,6515010,30.0,3.0,0,247,141
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,0.0,4.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,5.0,536.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,6.0,1.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,10.0,1675.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,15.0,1762.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,20.0,1013.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,25.0,2541.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,30.0,8.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,50.0,811.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,60.0,67.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,75.0,6.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,100.0,505.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,150.0,2281.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,300.0,3155.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,500.0,462.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010,1000.0,748.0,0,247,1073
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,0.0,22.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,1.0,7.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,2.0,16.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,3.0,79.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,5.0,4.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,6.0,19.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,10.0,100.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,15.0,1.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,20.0,143.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,30.0,5.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,50.0,5.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,60.0,33.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,75.0,1.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,100.0,33.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,150.0,1205.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,300.0,1678.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,500.0,217.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,1000.0,398.0,0,247,1146
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,0.0,6.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,0.75,4.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,1.0,1.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,3.0,2.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,3.5,56.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,6.0,1.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,8.0,18.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,10.0,446.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,15.0,352.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,20.0,196.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,25.0,404.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,30.0,8.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,50.0,208.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,60.0,31.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,75.0,1.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,100.0,173.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,150.0,877.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,300.0,1748.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,500.0,263.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,999.0,1.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,1000.0,304.0,0,247,1158
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,0.0,4.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,0.5,4.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,0.512,1.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,0.75,12.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,1.0,4.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,3.0,4.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,3.5,54.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,5.0,7.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,6.0,2.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,8.0,72.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,10.0,114.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,15.0,80.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,30.0,6014.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,50.0,65.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,60.0,56.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,75.0,3.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,100.0,145.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,150.0,1811.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,300.0,3470.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,500.0,470.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,600.0,34.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010,1000.0,729.0,0,247,1528
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,0.0,4.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,0.512,1.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,1.0,1.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,2.0,1.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,3.0,8.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,10.0,12.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,50.0,11.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,60.0,24.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,75.0,1.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,100.0,2.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,150.0,414.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,300.0,561.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,500.0,51.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010,1000.0,182.0,0,247,1589
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,0.0,128.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,0.5,1.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,1.0,338.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,5.0,1.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,10.0,588.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,20.0,71.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,30.0,23.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,50.0,6160.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,60.0,37.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,100.0,895.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,150.0,1083.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,300.0,1634.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,500.0,210.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010,1000.0,449.0,0,247,2418
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,0.0,7.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,1.0,4.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,2.0,4.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,3.0,14.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,3.5,13.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,5.0,3.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,8.0,5.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,10.0,43.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,15.0,4.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,20.0,3.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,30.0,2575.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,50.0,9.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,60.0,37.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,75.0,3.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,100.0,32.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,150.0,1073.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,300.0,1725.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,500.0,277.0,0,247,2558
Argentina,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010,1000.0,365.0,0,247,2558
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,0.0,141.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,3.5,2.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,10.0,1495.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,15.0,62.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,20.0,233.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,25.0,15.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,30.0,51.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,35.0,5.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,50.0,4.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010,90.0,3.0,0,248,667
Argentina,Buenos Aires,Mar Chiquita,General Pirán,6518020,0.0,513.0,0,248,1026
Argentina,Buenos Aires,Mar Chiquita,General Pirán,6518020,10.0,257.0,0,248,1026
Argentina,Buenos Aires,Mar Chiquita,General Pirán,6518020,20.0,14.0,0,248,1026
Argentina,Buenos Aires,Mar Chiquita,General Pirán,6518020,30.0,10.0,0,248,1026
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,6.0,52.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,8.0,5.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,10.0,29.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,12.0,3.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,15.0,9.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Armonía,6518030,25.0,3.0,0,248,1242
Argentina,Buenos Aires,Mar Chiquita,La Caleta,6518020,0.0,157.0,0,248,1251
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,0.0,166.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,3.5,25.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,8.0,83.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,10.0,1045.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,15.0,72.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,20.0,139.0,0,248,1607
Argentina,Buenos Aires,Mar Chiquita,Mar De Cobo,6518050,30.0,87.0,0,248,1607
