Año,Trimestre,Provincia,Velocidad,Accesos,Trimestre_Label
2021-01-01,3,BUENOS AIRES,164.0,5,Q3
2021-01-01,3,BUENOS AIRES,203.0,2685,Q3
2021-01-01,3,BUENOS AIRES,225.0,1,Q3
2021-01-01,3,BUENOS AIRES,234.0,1,Q3
2021-01-01,3,BUENOS AIRES,256.0,1399,Q3
2021-01-01,3,BUENOS AIRES,300.0,1,Q3
2021-01-01,3,BUENOS AIRES,320.0,77469,Q3
2021-01-01,3,BUENOS AIRES,330.0,2,Q3
2021-01-01,3,BUENOS AIRES,450.0,3,Q3
2021-01-01,3,BUENOS AIRES,512.0,3696,Q3
2021-01-01,3,BUENOS AIRES,768.0,1,Q3
2021-01-01,3,BUENOS AIRES,850.0,1,Q3
2021-01-01,3,BUENOS AIRES,1024.0,7266,Q3
2021-01-01,3,BUENOS AIRES,1075.0,1,Q3
2021-01-01,3,CATAMARCA,0.256,2206,Q3
2021-01-01,3,CATAMARCA,0.512,34,Q3
2021-01-01,3,CATAMARCA,0.75,37,Q3
2021-01-01,3,CATAMARCA,1.2,468,Q3
2021-01-01,3,CATAMARCA,2.2,293,Q3
2021-01-01,3,CATAMARCA,3.2,1896,Q3
2021-01-01,3,CATAMARCA,4.5,350,Q3
2021-01-01,3,CATAMARCA,6.0,18,Q3
2021-01-01,3,CATAMARCA,6.4,3730,Q3
2021-01-01,3,CATAMARCA,7.5,2,Q3
2021-01-01,3,CATAMARCA,10.0,7,Q3
2021-01-01,3,CATAMARCA,10.1,8419,Q3
2021-01-01,3,CATAMARCA,12.3,4252,Q3
2021-01-01,3,CATAMARCA,16.0,590,Q3
2021-01-01,3,CATAMARCA,20.5,5675,Q3
2021-01-01,3,CATAMARCA,25.0,734,Q3
2021-01-01,3,CATAMARCA,25.1,254,Q3
2021-01-01,3,CATAMARCA,31.0,671,Q3
2021-01-01,3,CATAMARCA,50.1,16078,Q3
2021-01-01,3,CATAMARCA,100.1,9770,Q3
2021-01-01,3,CATAMARCA,203.0,42,Q3
2021-01-01,3,CATAMARCA,320.0,726,Q3
2021-01-01,3,CATAMARCA,5000.0,2,Q3
2021-01-01,3,CHACO,0.256,7958,Q3
2021-01-01,3,CHACO,0.625,225,Q3
2021-01-01,3,CHACO,0.5,111,Q3
2021-01-01,3,CHACO,0.512,69,Q3
2021-01-01,3,CHACO,0.75,7,Q3
2021-01-01,3,CHACO,1.2,1130,Q3
2021-01-01,3,CHACO,1.5,25,Q3
2021-01-01,3,CHACO,2.2,1007,Q3
2021-01-01,3,CHACO,3.2,7347,Q3
2021-01-01,3,CHACO,4.0,1186,Q3
2021-01-01,3,CHACO,4.5,385,Q3
2021-01-01,3,CHACO,6.0,2381,Q3
2021-01-01,3,CHACO,6.4,9085,Q3
2021-01-01,3,CHACO,7.5,624,Q3
2021-01-01,3,CHACO,9.0,990,Q3
2021-01-01,3,CHACO,10.0,1,Q3
2021-01-01,3,CHACO,10.1,19371,Q3
2021-01-01,3,CHACO,12.3,2228,Q3
2021-01-01,3,CHACO,16.0,1667,Q3
2021-01-01,3,CHACO,19.0,388,Q3
2021-01-01,3,CHACO,20.5,19569,Q3
2021-01-01,3,CHACO,25.1,2467,Q3
2021-01-01,3,CHACO,31.0,11956,Q3
2021-01-01,3,CHACO,50.1,31733,Q3
2021-01-01,3,CHACO,100.1,15557,Q3
2021-01-01,3,CHACO,320.0,2379,Q3
2021-01-01,3,CHACO,512.0,7,Q3
2021-01-01,3,CHACO,8000.0,18,Q3
2021-01-01,3,CHUBUT,0.256,14907,Q3
2021-01-01,3,CHUBUT,0.375,8,Q3
2021-01-01,3,CHUBUT,0.512,64,Q3
2021-01-01,3,CHUBUT,0.75,32,Q3
2021-01-01,3,CHUBUT,1.2,906,Q3
2021-01-01,3,CHUBUT,2.2,4917,Q3
2021-01-01,3,CHUBUT,3.2,19399,Q3
2021-01-01,3,CHUBUT,4.0,68,Q3
2021-01-01,3,CHUBUT,4.5,3581,Q3
2021-01-01,3,CHUBUT,6.0,2453,Q3
2021-01-01,3,CHUBUT,6.4,57949,Q3
2021-01-01,3,CHUBUT,7.5,228,Q3
2021-01-01,3,CHUBUT,9.0,113,Q3
2021-01-01,3,CHUBUT,10.0,1075,Q3
2021-01-01,3,CHUBUT,10.1,24865,Q3
2021-01-01,3,CHUBUT,12.3,17620,Q3
2021-01-01,3,CHUBUT,16.0,773,Q3
2021-01-01,3,CHUBUT,20.5,145,Q3
2021-01-01,3,CHUBUT,25.0,26,Q3
2021-01-01,3,CHUBUT,25.1,5059,Q3
2021-01-01,3,CHUBUT,31.0,235,Q3
2021-01-01,3,CHUBUT,41.0,3,Q3
2021-01-01,3,CHUBUT,50.1,1488,Q3
2021-01-01,3,CHUBUT,100.1,151,Q3
2021-01-01,3,CHUBUT,203.0,1,Q3
2021-01-01,3,CÓRDOBA,0.256,9256,Q3
2021-01-01,3,CÓRDOBA,0.375,2,Q3
2021-01-01,3,CÓRDOBA,0.512,87,Q3
2021-01-01,3,CÓRDOBA,0.75,10,Q3
2021-01-01,3,CÓRDOBA,1.0,66,Q3
2021-01-01,3,CÓRDOBA,1.2,15190,Q3
2021-01-01,3,CÓRDOBA,2.0,7,Q3
2021-01-01,3,CÓRDOBA,2.2,12228,Q3
2021-01-01,3,CÓRDOBA,2.5,27,Q3
2021-01-01,3,CÓRDOBA,6.7,907,Q3
2021-01-01,3,CÓRDOBA,3.2,53335,Q3
2021-01-01,3,CÓRDOBA,3.5,6,Q3
2021-01-01,3,CÓRDOBA,4.0,4709,Q3
2021-01-01,3,CÓRDOBA,4.5,14756,Q3
2021-01-01,3,CÓRDOBA,6.0,11663,Q3
2021-01-01,3,CÓRDOBA,6.4,94547,Q3
2021-01-01,3,CÓRDOBA,7.0,14,Q3
2021-01-01,3,CÓRDOBA,7.5,4132,Q3
2021-01-01,3,CÓRDOBA,9.0,11567,Q3
2021-01-01,3,CÓRDOBA,10.0,2190,Q3
2021-01-01,3,CÓRDOBA,10.1,123382,Q3
2021-01-01,3,CÓRDOBA,11.0,1,Q3
2021-01-01,3,CÓRDOBA,12.0,69,Q3
2021-01-01,3,CÓRDOBA,12.3,11585,Q3
2021-01-01,3,CÓRDOBA,14.0,4,Q3
2021-01-01,3,CÓRDOBA,15.0,10,Q3
2021-01-01,3,CÓRDOBA,16.0,16393,Q3
2021-01-01,3,CÓRDOBA,17.0,134,Q3
2021-01-01,3,CÓRDOBA,19.0,5520,Q3
2021-01-01,3,CÓRDOBA,20.5,31334,Q3
2021-01-01,3,CÓRDOBA,25.0,2,Q3
2021-01-01,3,CÓRDOBA,25.1,42337,Q3
2021-01-01,3,CÓRDOBA,25.11,2,Q3
2021-01-01,3,CÓRDOBA,26.0,25,Q3
2021-01-01,3,CÓRDOBA,31.0,4965,Q3
2021-01-01,3,CÓRDOBA,36.0,2,Q3
2021-01-01,3,CÓRDOBA,41.0,73,Q3
2021-01-01,3,CÓRDOBA,50.1,316047,Q3
2021-01-01,3,CÓRDOBA,61.0,13644,Q3
2021-01-01,3,CÓRDOBA,71.0,133,Q3
2021-01-01,3,CÓRDOBA,100.1,129118,Q3
2021-01-01,3,CÓRDOBA,122.0,35,Q3
2021-01-01,3,CÓRDOBA,145.0,1,Q3
2021-01-01,3,CÓRDOBA,155.0,16,Q3
2021-01-01,3,CÓRDOBA,203.0,27,Q3
2021-01-01,3,CÓRDOBA,234.0,486,Q3
2021-01-01,3,CÓRDOBA,320.0,16705,Q3
2021-01-01,3,CÓRDOBA,450.0,2,Q3
2021-01-01,3,CÓRDOBA,520.0,21,Q3
2021-01-01,3,CÓRDOBA,768.0,1,Q3
2021-01-01,3,CÓRDOBA,900.0,1,Q3
2021-01-01,3,CÓRDOBA,1024.0,11,Q3
2021-01-01,3,CÓRDOBA,2048.0,3,Q3
2021-01-01,3,CORRIENTES,0.256,5053,Q3
2021-01-01,3,CORRIENTES,0.512,10,Q3
2021-01-01,3,CORRIENTES,0.75,57,Q3
2021-01-01,3,CORRIENTES,1.0,118,Q3
2021-01-01,3,CORRIENTES,1.2,4071,Q3
2021-01-01,3,CORRIENTES,2.2,2949,Q3
2021-01-01,3,CORRIENTES,3.2,8098,Q3
2021-01-01,3,CORRIENTES,4.0,480,Q3
2021-01-01,3,CORRIENTES,4.5,1706,Q3
2021-01-01,3,CORRIENTES,6.0,1511,Q3
2021-01-01,3,CORRIENTES,6.4,11341,Q3
2021-01-01,3,CORRIENTES,7.5,1343,Q3
2021-01-01,3,CORRIENTES,9.0,5507,Q3
2021-01-01,3,CORRIENTES,10.1,21628,Q3
2021-01-01,3,CORRIENTES,12.3,442,Q3
2021-01-01,3,CORRIENTES,16.0,1681,Q3
2021-01-01,3,CORRIENTES,17.0,1470,Q3
2021-01-01,3,CORRIENTES,19.0,322,Q3
2021-01-01,3,CORRIENTES,20.5,20877,Q3
2021-01-01,3,CORRIENTES,25.0,68,Q3
2021-01-01,3,CORRIENTES,25.1,2324,Q3
2021-01-01,3,CORRIENTES,31.0,7309,Q3
2021-01-01,3,CORRIENTES,34.0,1,Q3
2021-01-01,3,CORRIENTES,50.1,19652,Q3
2021-01-01,3,CORRIENTES,100.1,13630,Q3
2021-01-01,3,CORRIENTES,320.0,2170,Q3
2021-01-01,3,CORRIENTES,1075.0,1,Q3
2021-01-01,3,ENTRE RÍOS,0.256,12755,Q3
2021-01-01,3,ENTRE RÍOS,0.375,1,Q3
2021-01-01,3,ENTRE RÍOS,0.512,20,Q3
2021-01-01,3,ENTRE RÍOS,0.75,86,Q3
2021-01-01,3,ENTRE RÍOS,1.0,113,Q3
2021-01-01,3,ENTRE RÍOS,1.2,5840,Q3
2021-01-01,3,ENTRE RÍOS,2.2,5710,Q3
2021-01-01,3,ENTRE RÍOS,3.2,13635,Q3
2021-01-01,3,ENTRE RÍOS,4.0,390,Q3
2021-01-01,3,ENTRE RÍOS,4.5,1490,Q3
2021-01-01,3,ENTRE RÍOS,6.0,3734,Q3
2021-01-01,3,ENTRE RÍOS,6.4,33466,Q3
2021-01-01,3,ENTRE RÍOS,7.5,6239,Q3
2021-01-01,3,ENTRE RÍOS,9.0,1627,Q3
2021-01-01,3,ENTRE RÍOS,10.1,51910,Q3
2021-01-01,3,ENTRE RÍOS,12.3,5204,Q3
2021-01-01,3,ENTRE RÍOS,16.0,3894,Q3
2021-01-01,3,ENTRE RÍOS,17.0,1,Q3
2021-01-01,3,ENTRE RÍOS,19.0,1040,Q3
2021-01-01,3,ENTRE RÍOS,20.5,28975,Q3
2021-01-01,3,ENTRE RÍOS,25.1,5091,Q3
2021-01-01,3,ENTRE RÍOS,31.0,11211,Q3
2021-01-01,3,ENTRE RÍOS,41.0,1,Q3
2021-01-01,3,ENTRE RÍOS,50.1,41662,Q3
2021-01-01,3,ENTRE RÍOS,100.1,23449,Q3
2021-01-01,3,ENTRE RÍOS,155.0,1,Q3
2021-01-01,3,ENTRE RÍOS,320.0,2815,Q3
2021-01-01,3,ENTRE RÍOS,512.0,6,Q3
2021-01-01,3,ENTRE RÍOS,640.0,2,Q3
2021-01-01,3,ENTRE RÍOS,850.0,1,Q3
2021-01-01,3,ENTRE RÍOS,1024.0,3,Q3
2021-01-01,3,ENTRE RÍOS,2000.0,1,Q3
2021-01-01,3,ENTRE RÍOS,2048.0,1,Q3
2021-01-01,3,ENTRE RÍOS,2529.0,1,Q3
2021-01-01,3,FORMOSA,0.256,1617,Q3
2021-01-01,3,FORMOSA,0.512,49,Q3
2021-01-01,3,FORMOSA,0.75,332,Q3
2021-01-01,3,FORMOSA,1.2,540,Q3
2021-01-01,3,FORMOSA,2.2,1190,Q3
2021-01-01,3,FORMOSA,3.2,10750,Q3
2021-01-01,3,FORMOSA,4.5,2977,Q3
2021-01-01,3,FORMOSA,6.0,2554,Q3
2021-01-01,3,FORMOSA,6.4,4767,Q3
2021-01-01,3,FORMOSA,7.5,2,Q3
2021-01-01,3,FORMOSA,9.0,17,Q3
2021-01-01,3,FORMOSA,10.1,7123,Q3
2021-01-01,3,FORMOSA,12.3,323,Q3
2021-01-01,3,FORMOSA,16.0,468,Q3
2021-01-01,3,FORMOSA,19.0,277,Q3
2021-01-01,3,FORMOSA,20.5,5910,Q3
2021-01-01,3,FORMOSA,25.1,858,Q3
2021-01-01,3,FORMOSA,31.0,338,Q3
2021-01-01,3,FORMOSA,36.0,7,Q3
2021-01-01,3,FORMOSA,41.0,3,Q3
2021-01-01,3,FORMOSA,50.1,6985,Q3
2021-01-01,3,FORMOSA,100.1,5109,Q3
2021-01-01,3,FORMOSA,320.0,599,Q3
2021-01-01,3,JUJUY,0.256,2401,Q3
2021-01-01,3,JUJUY,0.512,26,Q3
2021-01-01,3,JUJUY,0.75,22,Q3
2021-01-01,3,JUJUY,1.2,1699,Q3
2021-01-01,3,JUJUY,2.2,3288,Q3
2021-01-01,3,JUJUY,3.2,5841,Q3
2021-01-01,3,JUJUY,4.5,2860,Q3
2021-01-01,3,JUJUY,6.0,4311,Q3
2021-01-01,3,JUJUY,6.4,6060,Q3
2021-01-01,3,JUJUY,7.5,10,Q3
2021-01-01,3,JUJUY,9.0,169,Q3
2021-01-01,3,JUJUY,10.1,16238,Q3
2021-01-01,3,JUJUY,12.3,22759,Q3
2021-01-01,3,JUJUY,16.0,567,Q3
2021-01-01,3,JUJUY,19.0,4,Q3
2021-01-01,3,JUJUY,20.5,14425,Q3
2021-01-01,3,JUJUY,25.1,362,Q3
2021-01-01,3,JUJUY,31.0,199,Q3
2021-01-01,3,JUJUY,50.1,24126,Q3
2021-01-01,3,JUJUY,54.0,1,Q3
2021-01-01,3,JUJUY,68.0,1,Q3
2021-01-01,3,JUJUY,81.0,1,Q3
2021-01-01,3,JUJUY,100.1,5287,Q3
2021-01-01,3,JUJUY,203.0,1,Q3
2021-01-01,3,JUJUY,320.0,292,Q3
2021-01-01,3,JUJUY,520.0,200,Q3
2021-01-01,3,JUJUY,8000.0,8,Q3
2021-01-01,3,LA PAMPA,0.256,4152,Q3
2021-01-01,3,LA PAMPA,0.375,1,Q3
2021-01-01,3,LA PAMPA,0.512,236,Q3
2021-01-01,3,LA PAMPA,0.75,61,Q3
2021-01-01,3,LA PAMPA,1.0,313,Q3
2021-01-01,3,LA PAMPA,1.2,1969,Q3
2021-01-01,3,LA PAMPA,2.0,185,Q3
2021-01-01,3,LA PAMPA,2.2,3928,Q3
2021-01-01,3,LA PAMPA,3.2,8297,Q3
2021-01-01,3,LA PAMPA,4.0,1,Q3
2021-01-01,3,LA PAMPA,4.5,2785,Q3
2021-01-01,3,LA PAMPA,6.0,1534,Q3
2021-01-01,3,LA PAMPA,6.4,46364,Q3
2021-01-01,3,LA PAMPA,7.5,5,Q3
2021-01-01,3,LA PAMPA,9.0,230,Q3
2021-01-01,3,LA PAMPA,10.1,7160,Q3
2021-01-01,3,LA PAMPA,12.3,13,Q3
2021-01-01,3,LA PAMPA,16.0,3280,Q3
2021-01-01,3,LA PAMPA,17.0,30,Q3
2021-01-01,3,LA PAMPA,19.0,35,Q3
2021-01-01,3,LA PAMPA,20.5,5379,Q3
2021-01-01,3,LA PAMPA,24.0,46,Q3
2021-01-01,3,LA PAMPA,25.1,167,Q3
2021-01-01,3,LA PAMPA,29.0,53,Q3
2021-01-01,3,LA PAMPA,31.0,3757,Q3
2021-01-01,3,LA PAMPA,50.1,9570,Q3
2021-01-01,3,LA PAMPA,64.0,148,Q3
2021-01-01,3,LA PAMPA,100.1,780,Q3
2021-01-01,3,LA PAMPA,320.0,8,Q3
2021-01-01,3,LA RIOJA,0.512,9,Q3
2021-01-01,3,LA RIOJA,0.75,9,Q3
2021-01-01,3,LA RIOJA,1.2,672,Q3
2021-01-01,3,LA RIOJA,2.2,303,Q3
2021-01-01,3,LA RIOJA,3.2,1107,Q3
2021-01-01,3,LA RIOJA,4.5,2,Q3
2021-01-01,3,LA RIOJA,6.0,162,Q3
2021-01-01,3,LA RIOJA,6.4,3121,Q3
2021-01-01,3,LA RIOJA,9.0,85,Q3
2021-01-01,3,LA RIOJA,10.1,5894,Q3
2021-01-01,3,LA RIOJA,12.0,22,Q3
2021-01-01,3,LA RIOJA,12.3,15046,Q3
2021-01-01,3,LA RIOJA,16.0,496,Q3
2021-01-01,3,LA RIOJA,20.5,7751,Q3
2021-01-01,3,LA RIOJA,25.0,43,Q3
2021-01-01,3,LA RIOJA,25.1,312,Q3
2021-01-01,3,LA RIOJA,31.0,4515,Q3
2021-01-01,3,LA RIOJA,50.1,34157,Q3
2021-01-01,3,LA RIOJA,100.1,8069,Q3
2021-01-01,3,LA RIOJA,203.0,138,Q3
2021-01-01,3,LA RIOJA,320.0,247,Q3
2021-01-01,3,MENDOZA,0.256,50,Q3
2021-01-01,3,MENDOZA,0.375,1,Q3
2021-01-01,3,MENDOZA,0.512,19,Q3
2021-01-01,3,MENDOZA,0.75,16,Q3
2021-01-01,3,MENDOZA,1.2,1708,Q3
2021-01-01,3,MENDOZA,2.0,1348,Q3
2021-01-01,3,MENDOZA,2.2,2808,Q3
2021-01-01,3,MENDOZA,3.2,5662,Q3
2021-01-01,3,MENDOZA,4.0,13,Q3
2021-01-01,3,MENDOZA,4.5,2283,Q3
2021-01-01,3,MENDOZA,6.0,728,Q3
2021-01-01,3,MENDOZA,6.4,137352,Q3
2021-01-01,3,MENDOZA,7.5,2426,Q3
2021-01-01,3,MENDOZA,9.0,872,Q3
2021-01-01,3,MENDOZA,10.0,1706,Q3
2021-01-01,3,MENDOZA,10.1,7636,Q3
2021-01-01,3,MENDOZA,12.3,55998,Q3
2021-01-01,3,MENDOZA,16.0,1670,Q3
2021-01-01,3,MENDOZA,20.5,4960,Q3
2021-01-01,3,MENDOZA,25.0,3224,Q3
2021-01-01,3,MENDOZA,25.1,144,Q3
2021-01-01,3,MENDOZA,31.0,4241,Q3
2021-01-01,3,MENDOZA,37.0,103,Q3
2021-01-01,3,MENDOZA,41.0,22,Q3
2021-01-01,3,MENDOZA,50.1,15674,Q3
2021-01-01,3,MENDOZA,61.0,2,Q3
2021-01-01,3,MENDOZA,71.0,2,Q3
2021-01-01,3,MENDOZA,77.0,1,Q3
2021-01-01,3,MENDOZA,91.0,1,Q3
2021-01-01,3,MENDOZA,100.1,4697,Q3
2021-01-01,3,MENDOZA,203.0,15,Q3
2021-01-01,3,MENDOZA,320.0,530,Q3
2021-01-01,3,MENDOZA,450.0,1,Q3
2021-01-01,3,MENDOZA,512.0,2,Q3
2021-01-01,3,MENDOZA,640.0,23,Q3
2021-01-01,3,MENDOZA,1024.0,1,Q3
2021-01-01,3,MISIONES,0.256,8279,Q3
2021-01-01,3,MISIONES,0.512,47,Q3
2021-01-01,3,MISIONES,0.75,4,Q3
2021-01-01,3,MISIONES,1.2,4371,Q3
2021-01-01,3,MISIONES,2.2,12204,Q3
2021-01-01,3,MISIONES,3.2,5452,Q3
2021-01-01,3,MISIONES,4.0,4,Q3
2021-01-01,3,MISIONES,4.5,596,Q3
2021-01-01,3,MISIONES,6.0,5917,Q3
2021-01-01,3,MISIONES,6.4,13393,Q3
2021-01-01,3,MISIONES,7.5,359,Q3
2021-01-01,3,MISIONES,9.0,309,Q3
2021-01-01,3,MISIONES,10.0,3,Q3
2021-01-01,3,MISIONES,10.1,24428,Q3
2021-01-01,3,MISIONES,12.0,4,Q3
2021-01-01,3,MISIONES,12.3,267,Q3
2021-01-01,3,MISIONES,15.0,1,Q3
2021-01-01,3,MISIONES,16.0,2451,Q3
2021-01-01,3,MISIONES,17.0,1,Q3
2021-01-01,3,MISIONES,19.0,389,Q3
2021-01-01,3,MISIONES,20.5,22966,Q3
2021-01-01,3,MISIONES,22.0,37,Q3
2021-01-01,3,MISIONES,25.1,1990,Q3
2021-01-01,3,MISIONES,31.0,12784,Q3
2021-01-01,3,MISIONES,41.0,71,Q3
2021-01-01,3,MISIONES,46.0,68,Q3
2021-01-01,3,MISIONES,50.1,26147,Q3
2021-01-01,3,MISIONES,61.0,19,Q3
2021-01-01,3,MISIONES,100.1,14109,Q3
2021-01-01,3,MISIONES,120.0,1,Q3
2021-01-01,3,MISIONES,205.0,1,Q3
2021-01-01,3,MISIONES,275.0,1,Q3
2021-01-01,3,MISIONES,320.0,1830,Q3
2021-01-01,3,MISIONES,480.0,1,Q3
2021-01-01,3,MISIONES,512.0,20,Q3
2021-01-01,3,MISIONES,950.0,1,Q3
2021-01-01,3,MISIONES,2048.0,3,Q3
2021-01-01,3,NEUQUÉN,0.256,5579,Q3
2021-01-01,3,NEUQUÉN,0.512,40,Q3
2021-01-01,3,NEUQUÉN,0.75,72,Q3
2021-01-01,3,NEUQUÉN,1.0,1,Q3
2021-01-01,3,NEUQUÉN,1.2,623,Q3
2021-01-01,3,NEUQUÉN,2.2,2581,Q3
2021-01-01,3,NEUQUÉN,3.2,7704,Q3
2021-01-01,3,NEUQUÉN,4.0,6942,Q3
2021-01-01,3,NEUQUÉN,4.5,433,Q3
2021-01-01,3,NEUQUÉN,6.0,9733,Q3
2021-01-01,3,NEUQUÉN,6.4,29751,Q3
2021-01-01,3,NEUQUÉN,7.5,304,Q3
2021-01-01,3,NEUQUÉN,9.0,4021,Q3
2021-01-01,3,NEUQUÉN,10.1,4241,Q3
2021-01-01,3,NEUQUÉN,12.3,957,Q3
2021-01-01,3,NEUQUÉN,15.0,1,Q3
2021-01-01,3,NEUQUÉN,16.0,316,Q3
2021-01-01,3,NEUQUÉN,19.0,1169,Q3
2021-01-01,3,NEUQUÉN,20.5,3791,Q3
2021-01-01,3,NEUQUÉN,25.1,3468,Q3
2021-01-01,3,NEUQUÉN,31.0,201,Q3
2021-01-01,3,NEUQUÉN,41.0,57,Q3
2021-01-01,3,NEUQUÉN,50.1,36469,Q3
2021-01-01,3,NEUQUÉN,65.0,4,Q3
2021-01-01,3,NEUQUÉN,100.1,18253,Q3
2021-01-01,3,NEUQUÉN,203.0,11,Q3
2021-01-01,3,NEUQUÉN,320.0,3075,Q3
2021-01-01,3,NEUQUÉN,512.0,12,Q3
2021-01-01,3,RÍO NEGRO,0.256,20009,Q3
2021-01-01,3,RÍO NEGRO,0.512,19,Q3
2021-01-01,3,RÍO NEGRO,0.75,106,Q3
2021-01-01,3,RÍO NEGRO,1.0,1,Q3
2021-01-01,3,RÍO NEGRO,1.2,1188,Q3
2021-01-01,3,RÍO NEGRO,2.2,3465,Q3
2021-01-01,3,RÍO NEGRO,3.2,6464,Q3
2021-01-01,3,RÍO NEGRO,4.0,6,Q3
2021-01-01,3,RÍO NEGRO,4.5,2669,Q3
2021-01-01,3,RÍO NEGRO,6.0,5582,Q3
2021-01-01,3,RÍO NEGRO,6.4,50173,Q3
2021-01-01,3,RÍO NEGRO,9.0,268,Q3
2021-01-01,3,RÍO NEGRO,10.0,15,Q3
2021-01-01,3,RÍO NEGRO,10.1,3447,Q3
2021-01-01,3,RÍO NEGRO,12.3,6593,Q3
2021-01-01,3,RÍO NEGRO,16.0,1,Q3
2021-01-01,3,RÍO NEGRO,19.0,853,Q3
2021-01-01,3,RÍO NEGRO,20.5,7433,Q3
2021-01-01,3,RÍO NEGRO,25.1,2109,Q3
2021-01-01,3,RÍO NEGRO,31.0,186,Q3
2021-01-01,3,RÍO NEGRO,41.0,34,Q3
2021-01-01,3,RÍO NEGRO,50.1,22626,Q3
2021-01-01,3,RÍO NEGRO,100.1,10375,Q3
2021-01-01,3,RÍO NEGRO,120.0,1,Q3
2021-01-01,3,RÍO NEGRO,155.0,1,Q3
2021-01-01,3,RÍO NEGRO,320.0,960,Q3
2021-01-01,3,RÍO NEGRO,450.0,1,Q3
2021-01-01,3,SALTA,0.256,6327,Q3
2021-01-01,3,SALTA,0.512,41,Q3
2021-01-01,3,SALTA,0.75,60,Q3
2021-01-01,3,SALTA,1.0,1,Q3
2021-01-01,3,SALTA,1.2,1790,Q3
2021-01-01,3,SALTA,2.2,1726,Q3
2021-01-01,3,SALTA,3.2,12261,Q3
2021-01-01,3,SALTA,4.0,8,Q3
2021-01-01,3,SALTA,4.5,8133,Q3
2021-01-01,3,SALTA,6.0,4252,Q3
2021-01-01,3,SALTA,6.4,13280,Q3
2021-01-01,3,SALTA,7.5,119,Q3
2021-01-01,3,SALTA,9.0,53,Q3
2021-01-01,3,SALTA,10.1,69932,Q3
2021-01-01,3,SALTA,12.3,502,Q3
2021-01-01,3,SALTA,16.0,2252,Q3
2021-01-01,3,SALTA,19.0,13,Q3
2021-01-01,3,SALTA,20.5,4195,Q3
2021-01-01,3,SALTA,25.1,3562,Q3
2021-01-01,3,SALTA,31.0,331,Q3
2021-01-01,3,SALTA,50.1,46903,Q3
2021-01-01,3,SALTA,100.1,17787,Q3
2021-01-01,3,SALTA,320.0,2305,Q3
2021-01-01,3,SAN JUAN,0.256,4641,Q3
2021-01-01,3,SAN JUAN,0.512,15,Q3
2021-01-01,3,SAN JUAN,0.75,3,Q3
2021-01-01,3,SAN JUAN,1.2,1333,Q3
2021-01-01,3,SAN JUAN,2.2,1626,Q3
2021-01-01,3,SAN JUAN,3.2,4811,Q3
2021-01-01,3,SAN JUAN,4.5,910,Q3
2021-01-01,3,SAN JUAN,6.0,342,Q3
2021-01-01,3,SAN JUAN,6.4,51184,Q3
2021-01-01,3,SAN JUAN,7.5,254,Q3
2021-01-01,3,SAN JUAN,9.0,250,Q3
2021-01-01,3,SAN JUAN,10.0,102,Q3
2021-01-01,3,SAN JUAN,10.1,146,Q3
2021-01-01,3,SAN JUAN,12.3,13054,Q3
2021-01-01,3,SAN JUAN,16.0,69,Q3
2021-01-01,3,SAN JUAN,20.5,127,Q3
2021-01-01,3,SAN JUAN,25.1,335,Q3
2021-01-01,3,SAN JUAN,31.0,5,Q3
2021-01-01,3,SAN JUAN,41.0,1,Q3
2021-01-01,3,SAN JUAN,50.1,158,Q3
2021-01-01,3,SAN JUAN,61.0,1,Q3
2021-01-01,3,SAN JUAN,100.1,106,Q3
2021-01-01,3,SAN JUAN,203.0,10,Q3
2021-01-01,3,SAN LUIS,0.256,29392,Q3
2021-01-01,3,SAN LUIS,0.512,59,Q3
2021-01-01,3,SAN LUIS,0.75,1,Q3
2021-01-01,3,SAN LUIS,1.2,439,Q3
2021-01-01,3,SAN LUIS,2.2,667,Q3
2021-01-01,3,SAN LUIS,3.2,963,Q3
2021-01-01,3,SAN LUIS,4.0,2,Q3
2021-01-01,3,SAN LUIS,4.5,310,Q3
2021-01-01,3,SAN LUIS,6.0,86,Q3
2021-01-01,3,SAN LUIS,6.4,9085,Q3
2021-01-01,3,SAN LUIS,7.5,122,Q3
2021-01-01,3,SAN LUIS,9.0,149,Q3
2021-01-01,3,SAN LUIS,10.0,2133,Q3
2021-01-01,3,SAN LUIS,10.1,1,Q3
2021-01-01,3,SAN LUIS,12.3,6409,Q3
2021-01-01,3,SAN LUIS,20.5,82,Q3
2021-01-01,3,SAN LUIS,25.1,67942,Q3
2021-01-01,3,SAN LUIS,31.0,2,Q3
2021-01-01,3,SAN LUIS,47.0,3,Q3
2021-01-01,3,SAN LUIS,100.1,1,Q3
2021-01-01,3,SAN LUIS,203.0,1,Q3
2021-01-01,3,SAN LUIS,5000.0,15,Q3
2021-01-01,3,SANTA CRUZ,0.256,735,Q3
2021-01-01,3,SANTA CRUZ,0.375,3,Q3
2021-01-01,3,SANTA CRUZ,0.512,24,Q3
2021-01-01,3,SANTA CRUZ,0.75,23,Q3
2021-01-01,3,SANTA CRUZ,1.2,6656,Q3
2021-01-01,3,SANTA CRUZ,2.2,2661,Q3
2021-01-01,3,SANTA CRUZ,3.2,5910,Q3
2021-01-01,3,SANTA CRUZ,4.5,962,Q3
2021-01-01,3,SANTA CRUZ,6.0,1899,Q3
2021-01-01,3,SANTA CRUZ,6.4,12473,Q3
2021-01-01,3,SANTA CRUZ,7.5,29,Q3
